load,strain
1.2,0.0383480260636259
1.2,0.0384246837868915
1.2,0.0385013415101571
1.2,0.0385779992334228
1.1,0.0386546569566884
1.1,0.038731314679954
1.2,0.0388079724032196
1.2,0.0389037945573016
1.2,0.0389804522805673
1.1,0.0390571100038329
1.1,0.0391337677270985
1.1,0.0391337677270985
1.1,0.0392104254503641
1.1,0.0392870831736297
1.1,0.0393637408968954
1.1,0.039440398620161
1.1,0.0395170563434266
1.2,0.0395937140666922
1.1,0.0397661939440399
1.1,0.0398428516673055
1.1,0.0399195093905711
1.1,0.0399195093905711
1.1,0.0399961671138367
1.1,0.040149482560368
1.2,0.0402261402836336
1.2,0.0403027980068992
1.1,0.0403794557301648
1.1,0.0404561134534304
1.2,0.0405327711766961
1.2,0.0406285933307781
1.2,0.0407052510540437
1.2,0.0407819087773093
1.3,0.0408585665005749
1.2,0.0409352242238406
1.3,0.0410118819471062
1.3,0.0410885396703718
1.2,0.0411651973936374
1.2,0.041241855116903
1.2,0.0413185128401687
1.3,0.0413951705634343
1.3,0.0414909927175163
1.3,0.0414909927175163
1.4,0.0415676504407819
1.4,0.0416443081640475
1.4,0.0417209658873131
1.5,0.0417209658873131
1.5,0.0417976236105788
1.5,0.0418742813338444
1.5,0.04195093905711
1.6,0.0420275967803756
1.7,0.0421042545036412
1.7,0.0421809122269069
1.8,0.0422575699501725
1.7,0.0423533921042545
1.8,0.0424300498275201
1.9,0.0425067075507857
1.8,0.0425833652740514
1.9,0.042660022997317
1.8,0.0427366807205826
1.9,0.0428133384438482
1.9,0.0428899961671138
2,0.0429666538903795
2,0.0431199693369107
1.9,0.0432157914909927
1.9,0.0432924492142583
2,0.043369106937524
2,0.0434457646607896
2,0.0435224223840552
1.9,0.0435990801073208
2,0.0436757378305864
2,0.043752395553852
2,0.0439057110003833
2.1,0.0439823687236489
2.2,0.0440781908777309
2.2,0.0441548486009965
2,0.0442315063242622
2.1,0.0443081640475278
2,0.0443848217707934
2,0.044461479494059
2,0.0445381372173246
2,0.0446147949405903
2.1,0.0446914526638559
2.1,0.0447681103871215
2.1,0.0448639325412035
2.1,0.0449405902644692
2.1,0.0449405902644692
2.2,0.0450172479877348
2.2,0.0450939057110004
2.2,0.045170563434266
2.3,0.0452472211575316
2.3,0.0453238788807972
2.3,0.0454005366040629
2.3,0.0454771943273285
2.3,0.0455538520505941
2.4,0.0455538520505941
2.3,0.0457263319279417
2.4,0.0457263319279417
2.3,0.0458029896512074
2.3,0.045879647374473
2.4,0.0459563050977386
2.3,0.0460329628210042
2.3,0.0461096205442698
2.3,0.0461862782675355
2.4,0.0462629359908011
2.4,0.0463395937140667
2.5,0.0464162514373323
2.5,0.0464929091605979
2.5,0.04658873131468
2.6,0.0466653890379456
2.6,0.0467420467612112
2.7,0.0468187044844768
2.8,0.0468953622077424
2.7,0.0469720199310081
2.8,0.0470486776542737
2.8,0.0471253353775393
2.8,0.0472019931008049
2.9,0.0472786508240705
2.9,0.0473553085473361
2.9,0.0473553085473361
3,0.0474511307014182
3,0.0475277884246838
3,0.0476044461479494
2.9,0.047681103871215
2.9,0.0477577615944806
2.9,0.0478344193177463
3,0.0479110770410119
3,0.0479877347642775
3,0.0480643924875431
3.1,0.0480643924875431
3.1,0.0481410502108087
3.1,0.0482177079340744
3.1,0.0483135300881564
3.1,0.048390187811422
3.1,0.0484668455346876
3.2,0.0485435032579532
3.2,0.0486201609812189
3.2,0.0486968187044845
3.2,0.0487734764277501
3.2,0.0488501341510157
3.2,0.0489267918742813
3.2,0.049003449597547
3.3,0.0490801073208126
3.3,0.0490801073208126
3.3,0.0492525871981602
3.4,0.0493292449214258
3.5,0.0494059026446914
3.6,0.0494059026446914
3.6,0.0495592180912227
3.6,0.0495592180912227
3.6,0.0497125335377539
3.6,0.0497125335377539
3.6,0.0497891912610195
3.6,0.0499425067075508
3.7,0.0499425067075508
3.8,0.0500383288616328
3.8,0.0501149865848984
3.8,0.0502683020314297
3.8,0.0502683020314297
3.8,0.0503449597546953
3.8,0.0504216174779609
3.8,0.0504982752012265
3.9,0.0505749329244921
3.9,0.0506515906477578
4.1,0.0507282483710234
4.1,0.0507282483710234
4.2,0.050804906094289
4.1,0.050900728248371
4.1,0.0509773859716366
4.1,0.0510540436949023
4.1,0.0511307014181679
4.2,0.0511307014181679
4.2,0.0512073591414335
4.4,0.0512840168646991
4.4,0.0513606745879647
4.5,0.0514373323112304
4.5,0.0514373323112304
4.5,0.051513990034496
4.5,0.0515906477577616
4.6,0.0516673054810272
4.6,0.0517631276351092
4.6,0.0518397853583749
4.6,0.0519164430816405
4.8,0.0519164430816405
4.8,0.0519931008049061
4.9,0.0520697585281717
5,0.0521464162514373
5.1,0.052223073974703
5.1,0.0522997316979686
5.1,0.0523763894212342
5.2,0.0524530471444998
5.2,0.0525488692985818
5.1,0.0526255270218475
5.3,0.0527021847451131
5.3,0.0527788424683787
5.4,0.0527788424683787
5.4,0.0528555001916443
5.5,0.0529321579149099
5.5,0.0530088156381755
5.5,0.0530854733614412
5.6,0.0531621310847068
5.6,0.0532387888079724
5.7,0.053315446531238
5.8,0.05341126868532
5.8,0.0534879264085857
