load,strain
98,4.63
98,4.63
97.6,4.63
97.4,4.63
97.1,4.63
97,4.63
96.6,4.64
96.4,4.64
96.4,4.64
96.1,4.64
96,4.64
95.8,4.64
95.6,4.64
95.2,4.64
95.1,4.64
94.7,4.64
94.3,4.64
94.2,4.64
93.8,4.64
93.5,4.64
93.3,4.64
93,4.64
92.6,4.64
92.5,4.64
92.1,4.64
91.7,4.65
91.4,4.65
91.1,4.65
90.9,4.65
90.4,4.65
90.3,4.65
89.8,4.65
89.5,4.65
89.3,4.65
88.9,4.65
88.6,4.65
88.3,4.65
88.1,4.65
87.6,4.65
87.6,4.65
87.1,4.65
86.7,4.65
86.6,4.65
86.1,4.65
85.9,4.65
85.7,4.65
85.5,4.65
85.2,4.65
84.8,4.65
84.7,4.65
84.4,4.65
84.3,4.66
84.3,4.66
84.2,4.66
84.2,4.66
84.2,4.66
84.2,4.66
84.1,4.66
84.1,4.66
84.3,4.66
84.2,4.66
84.2,4.66
84.2,4.67
84.1,4.67
84.1,4.67
84.2,4.67
84.3,4.67
84.3,4.67
84.3,4.67
84.3,4.68
84.2,4.68
84.2,4.68
84.2,4.68
84.2,4.68
84.2,4.68
84.1,4.68
84.2,4.68
84.2,4.68
84.1,4.69
84.2,4.69
84.2,4.69
84.2,4.69
84.2,4.69
84.3,4.69
84.3,4.7
84.2,4.7
84.3,4.7
84.3,4.7
84.4,4.7
84.4,4.7
84.4,4.71
84.5,4.71
84.4,4.71
84.4,4.71
84.6,4.71
84.5,4.71
84.5,4.71
84.6,4.71
84.6,4.72
84.6,4.72
84.6,4.72
84.6,4.72
84.7,4.72
84.7,4.72
84.6,4.73
84.7,4.73
84.7,4.73
84.6,4.73
84.8,4.73
84.8,4.73
84.8,4.73
84.9,4.74
84.9,4.74
84.9,4.74
84.9,4.74
85,4.74
84.9,4.75
85,4.75
85,4.75
85.1,4.75
85.1,4.75
85.1,4.76
85.2,4.76
85.2,4.76
85.2,4.76
85.2,4.76
85.3,4.76
85.3,4.76
85.3,4.76
85.4,4.77
85.5,4.77
85.5,4.77
85.5,4.77
85.5,4.77
85.5,4.78
85.6,4.78
85.6,4.78
85.6,4.78
85.6,4.78
85.6,4.78
85.7,4.79
85.7,4.79
85.8,4.79
85.8,4.79
85.9,4.79
85.9,4.8
85.9,4.8
86,4.8
85.9,4.8
85.9,4.8
86,4.8
86,4.8
86,4.8
86.1,4.81
86.1,4.81
86.2,4.81
86.2,4.81
86.2,4.82
86.3,4.82
86.3,4.82
86.4,4.82
86.4,4.82
86.4,4.82
86.4,4.82
86.5,4.83
86.5,4.83
86.6,4.83
86.6,4.83
86.7,4.83
86.7,4.84
86.7,4.84
86.7,4.84
86.8,4.84
86.9,4.84
86.9,4.84
86.9,4.84
86.9,4.85
86.9,4.85
86.9,4.85
87,4.85
87.1,4.85
87.1,4.85
87.1,4.86
87.2,4.86
87.2,4.86
87.2,4.86
87.2,4.86
87.3,4.86
87.3,4.86
87.3,4.86
87.3,4.87
87.4,4.87
87.4,4.87
87.4,4.87
87.4,4.87
87.4,4.88
87.4,4.88
87.4,4.88
87.5,4.88
87.6,4.88
87.6,4.88
87.6,4.89
87.7,4.89
87.8,4.89
87.9,4.89
88,4.89
87.9,4.89
88,4.89
88.1,4.89
88.1,4.89
88.1,4.9
88.2,4.9
88.2,4.9
88.2,4.9
88.3,4.9
88.2,4.9
88.3,4.9
88.3,4.91
88.4,4.91
88.4,4.91
88.4,4.91
88.6,4.91
88.6,4.91
88.6,4.91
88.7,4.91
88.6,4.91
88.8,4.92
88.7,4.92
88.8,4.92
88.8,4.92
88.8,4.92
88.8,4.92
88.9,4.92
88.9,4.92
88.9,4.93
89,4.93
89,4.93
89.1,4.93
89.2,4.93
89.1,4.93
89.2,4.93
89.3,4.93
89.4,4.93
89.5,4.93
89.5,4.93
89.5,4.94
89.5,4.94
89.5,4.94
89.6,4.94
89.6,4.94
89.6,4.94
89.7,4.94
89.7,4.94
89.8,4.95
89.8,4.95
89.8,4.95
89.8,4.95
89.9,4.95
89.9,4.95
89.9,4.95
90,4.95
90,4.95
90,4.95
90,4.95
89.9,4.95
90.1,4.95
90.1,4.96
90.2,4.96
90.2,4.96
90.3,4.96
90.3,4.96
90.3,4.96
90.4,4.96
90.4,4.96
90.4,4.97
90.5,4.97
90.5,4.97
90.5,4.97
90.6,4.97
90.6,4.97
90.6,4.97
90.6,4.97
90.7,4.97
90.6,4.98
90.7,4.98
90.8,4.98
90.8,4.98
91,4.98
91,4.98
91,4.98
91.1,4.98
91.1,4.98
91.1,4.98
91.2,4.98
91.1,4.98
91.2,4.98
91.1,4.99
91.2,4.99
91.2,4.99
91.3,4.99
91.4,4.99
91.5,4.99
91.5,4.99
91.5,4.99
91.5,4.99
91.6,5
91.7,5
91.7,5
91.7,5
91.7,5
91.6,5
91.6,5
91.7,5
91.8,5
91.8,5
91.8,5
91.9,5
91.9,5
91.9,5.01
92,5.01
92,5.01
92,5.01
92,5.01
92,5.01
92,5.01
92,5.01
92.1,5.01
92.1,5.02
92.1,5.02
92.2,5.02
92.1,5.02
92.1,5.02
92.1,5.02
92.2,5.02
92.2,5.02
92.2,5.02
92.3,5.02
92.3,5.03
92.4,5.03
92.5,5.03
92.4,5.03
92.5,5.03
92.5,5.03
92.4,5.03
92.4,5.03
92.7,5.03
92.6,5.03
92.6,5.03
92.6,5.03
92.5,5.03
92.5,5.03
92.6,5.03
92.6,5.04
92.6,5.04
92.6,5.04
92.7,5.04
92.7,5.04
92.7,5.04
92.7,5.04
92.7,5.04
92.8,5.05
92.8,5.05
92.8,5.05
92.9,5.05
92.9,5.05
93,5.05
93,5.05
93.1,5.05
93.1,5.05
93.1,5.05
93.1,5.05
93.2,5.05
93.2,5.05
93.2,5.05
93.2,5.05
93.3,5.05
93.3,5.06
93.4,5.06
93.4,5.06
93.4,5.06
93.5,5.06
93.5,5.06
93.5,5.06
93.5,5.06
93.5,5.06
93.6,5.06
93.7,5.07
93.8,5.07
93.8,5.07
93.8,5.07
93.9,5.07
93.9,5.07
93.9,5.07
93.9,5.07
94,5.07
94,5.07
94,5.07
94.2,5.07
94.1,5.07
94.2,5.07
94.3,5.08
94.3,5.08
94.3,5.08
94.4,5.08
94.4,5.08
94.5,5.08
94.5,5.08
94.6,5.08
94.6,5.08
94.6,5.08
94.6,5.08
94.6,5.08
94.8,5.09
94.8,5.09
94.9,5.09
94.9,5.09
95,5.09
95,5.09
95,5.09
95.1,5.09
95.2,5.09
95.1,5.09
95.1,5.09
95.2,5.09
95.2,5.09
95.3,5.09
95.4,5.09
95.4,5.09
95.4,5.1
95.5,5.1
95.5,5.1
95.6,5.1
95.7,5.1
95.7,5.1
95.7,5.1
95.7,5.1
95.7,5.1
95.8,5.1
95.8,5.11
95.9,5.11
95.9,5.11
95.9,5.11
96,5.11
95.9,5.11
96.1,5.11
96.1,5.11
96.2,5.11
96.2,5.11
96.2,5.11
96.2,5.11
96.1,5.11
96.2,5.11
96.2,5.11
96.1,5.11
96.2,5.11
96.2,5.11
96.3,5.12
96.3,5.12
96.3,5.12
96.3,5.12
96.3,5.12
96.4,5.12
96.4,5.12
96.4,5.12
96.4,5.12
96.4,5.12
96.5,5.12
96.5,5.13
96.6,5.13
96.6,5.13
96.6,5.13
96.6,5.13
96.6,5.13
96.7,5.13
96.7,5.13
96.7,5.13
96.7,5.13
96.6,5.13
96.6,5.14
96.7,5.14
96.7,5.14
96.8,5.14
96.8,5.14
96.8,5.14
96.8,5.14
96.8,5.14
96.9,5.14
96.9,5.14
96.9,5.14
96.9,5.14
96.9,5.14
96.9,5.14
97,5.15
97,5.15
97,5.15
97,5.15
97,5.15
97,5.15
97,5.15
97,5.15
97,5.15
97.1,5.16
97.1,5.16
97.1,5.16
97.1,5.16
97.1,5.16
97.1,5.16
97,5.16
97.1,5.16
97.1,5.16
97.1,5.16
97.1,5.16
97.1,5.16
97.1,5.16
97.2,5.17
97.2,5.17
97.2,5.17
97.2,5.17
97.2,5.17
97.1,5.17
97.2,5.17
97.2,5.17
97.2,5.18
97.2,5.18
97.2,5.18
97.2,5.18
97.2,5.18
97.2,5.18
97.2,5.18
97.2,5.18
97.3,5.18
97.3,5.18
97.3,5.18
97.3,5.18
97.3,5.19
97.3,5.19
97.3,5.19
97.3,5.19
97.3,5.19
97.3,5.19
97.3,5.19
97.3,5.2
97.2,5.2
97.3,5.2
97.3,5.2
97.4,5.2
97.4,5.2
97.5,5.2
97.5,5.2
97.5,5.2
97.4,5.2
97.4,5.2
97.4,5.2
97.4,5.21
97.5,5.21
97.5,5.21
97.6,5.21
97.6,5.21
97.6,5.21
97.6,5.21
97.6,5.21
97.5,5.21
97.6,5.22
97.6,5.22
97.6,5.22
97.6,5.22
97.6,5.22
97.6,5.22
97.5,5.22
97.6,5.22
97.6,5.22
97.7,5.22
97.7,5.22
97.8,5.23
97.7,5.23
97.7,5.23
97.8,5.23
97.7,5.23
97.8,5.23
97.9,5.23
97.9,5.23
97.9,5.23
98,5.24
97.9,5.24
98,5.24
97.9,5.24
97.9,5.24
97.9,5.24
98,5.24
98,5.24
98,5.25
98.1,5.25
98,5.25
98,5.25
98.1,5.25
98.1,5.25
98.1,5.25
98.1,5.25
98.1,5.25
98.1,5.25
98,5.25
98,5.26
98,5.26
98,5.26
98,5.26
98,5.26
98.1,5.26
98.1,5.26
98.1,5.26
98.1,5.27
98.1,5.27
98.1,5.27
98.1,5.27
98.1,5.27
98.2,5.27
98.2,5.27
98.2,5.27
98.3,5.27
98.2,5.27
98.2,5.27
98.2,5.27
98.2,5.28
98.2,5.28
98.3,5.28
98.3,5.28
98.3,5.28
98.3,5.28
98.3,5.28
98.4,5.28
98.4,5.29
98.3,5.29
98.3,5.29
98.3,5.29
98.4,5.29
98.4,5.29
98.5,5.29
98.5,5.3
98.4,5.3
98.5,5.3
98.5,5.3
98.5,5.3
98.4,5.3
98.5,5.3
98.5,5.3
98.5,5.3
98.6,5.3
98.7,5.3
98.8,5.3
98.8,5.31
98.8,5.31
98.9,5.31
98.8,5.31
98.8,5.31
98.9,5.31
98.8,5.31
98.8,5.31
98.8,5.32
98.8,5.32
98.9,5.32
98.9,5.32
99,5.32
98.9,5.32
99,5.32
99,5.32
99,5.32
99,5.32
99,5.32
99,5.32
99,5.32
99,5.33
99,5.33
99,5.33
99,5.33
99,5.33
99.1,5.33
99.1,5.33
99.1,5.33
99.2,5.34
99.1,5.34
99.1,5.34
99.1,5.34
99.2,5.34
99.1,5.34
99.1,5.34
99.1,5.34
99.1,5.34
99.1,5.34
99.1,5.34
99,5.34
99,5.35
99,5.35
99,5.35
99,5.35
98.9,5.35
98.9,5.35
98.8,5.35
98.6,5.36
98.4,5.36
98.2,5.36
98,5.36
97.6,5.36
97.5,5.36
97.2,5.36
97,5.36
96.7,5.36
96.5,5.36
96.2,5.37
96.1,5.37
95.9,5.37
95.4,5.35
92.9,5.35
90.3,5.36
87.3,5.39
82.5,5.41
81.1,5.39
79.4,5.41
78.3,5.41
78,5.41
77.2,5.41
76.8,5.41
76.4,5.41
76.1,5.41
75.5,5.42
75.3,5.42
74.8,5.42
74.2,5.43
74.1,5.43
73.4,5.43
73.1,5.44
72.8,5.44
72.5,5.44
72.1,5.45
72,5.45
71.6,5.45
71.2,5.45
71,5.46
70.8,5.46
70.3,5.47
69.4,5.47
69,5.48
67.7,5.48
66.8,5.48
66.6,5.48
66.3,5.49
66.1,5.49
66,5.49
65.9,5.49
65.8,5.49
65.7,5.49
65.7,5.49
65.7,5.49
65.7,5.49
65.8,5.5
65.8,5.5
65.7,5.5
65.8,5.5
65.8,5.5
65.7,5.5
65.8,5.5
65.8,5.5
65.9,5.5
65.9,5.51
66.1,5.51
66.2,5.51
66.2,5.51
66.2,5.51
66.1,5.51
66.1,5.51
66.2,5.51
66.1,5.51
66.3,5.52
66.3,5.52
66.4,5.52
66.5,5.52
66.5,5.52
66.5,5.52
66.5,5.52
66.6,5.52
66.6,5.52
66.7,5.52
66.7,5.52
66.8,5.52
66.8,5.52
66.9,5.52
66.9,5.52
67,5.52
67,5.53
67.2,5.53
67.3,5.53
67.3,5.53
67.4,5.53
67.3,5.53
67.4,5.53
67.4,5.53
67.5,5.53
67.6,5.54
67.7,5.54
67.8,5.54
67.9,5.54
67.9,5.54
67.9,5.54
68,5.54
68.1,5.54
68.2,5.54
68.2,5.54
68.2,5.54
68.2,5.54
68.4,5.54
68.4,5.54
68.5,5.54
68.5,5.54
68.5,5.54
68.6,5.55
68.7,5.55
68.7,5.55
68.7,5.55
68.8,5.55
68.9,5.55
69,5.55
69.1,5.55
69.1,5.55
69.2,5.55
69.2,5.56
69.2,5.56
69.4,5.56
69.5,5.56
69.5,5.56
69.6,5.56
69.7,5.56
69.8,5.56
69.7,5.56
69.8,5.56
69.8,5.56
70,5.57
70,5.57
70.1,5.57
70.1,5.57
70.2,5.57
70.2,5.57
70.3,5.57
70.4,5.57
70.4,5.57
70.5,5.57
70.5,5.57
70.6,5.57
70.7,5.57
70.8,5.57
70.7,5.57
70.8,5.57
70.9,5.57
70.9,5.57
70.9,5.58
70.9,5.58
70.9,5.58
70.9,5.58
71,5.58
71.1,5.58
71.2,5.58
71.2,5.58
71.4,5.58
71.4,5.58
71.5,5.59
71.5,5.59
71.6,5.59
71.7,5.59
71.7,5.59
71.8,5.59
71.8,5.59
71.9,5.59
71.9,5.59
72,5.59
72.1,5.59
72.2,5.59
72.3,5.59
72.2,5.59
72.3,5.59
72.4,5.59
72.4,5.59
72.5,5.59
72.5,5.59
72.5,5.6
72.5,5.6
72.5,5.6
72.7,5.6
72.7,5.6
72.8,5.6
72.9,5.6
72.9,5.6
73,5.6
73,5.6
73.1,5.6
73.1,5.6
73.1,5.61
73.2,5.61
73.2,5.61
73.3,5.61
73.4,5.61
73.5,5.61
73.6,5.61
73.6,5.61
73.8,5.61
73.8,5.61
73.8,5.61
73.9,5.61
73.9,5.61
73.9,5.61
73.9,5.61
74,5.61
74.1,5.61
74.1,5.61
74.3,5.61
74.2,5.62
74.4,5.62
74.4,5.62
74.4,5.62
74.6,5.62
74.5,5.62
74.6,5.62
74.7,5.62
74.7,5.62
74.8,5.62
74.8,5.62
74.9,5.62
74.8,5.62
74.9,5.63
75,5.63
75.1,5.63
75.1,5.63
75.1,5.63
75.1,5.63
75.2,5.63
75.3,5.63
75.4,5.63
75.4,5.63
75.4,5.63
75.5,5.63
75.6,5.63
75.7,5.63
75.7,5.63
75.7,5.63
75.7,5.63
75.8,5.63
76,5.63
76,5.63
76,5.64
76.1,5.64
76.2,5.64
76.3,5.64
76.2,5.64
76.4,5.64
76.4,5.64
76.4,5.64
76.5,5.64
76.4,5.64
76.5,5.64
76.6,5.64
76.6,5.64
76.7,5.64
76.8,5.65
76.8,5.65
76.9,5.65
77,5.65
77,5.65
77,5.65
77.1,5.65
77.1,5.65
77.1,5.65
77.2,5.65
77.3,5.65
77.3,5.65
77.3,5.65
77.5,5.65
77.5,5.65
77.6,5.65
77.6,5.66
77.6,5.66
77.7,5.66
77.7,5.66
77.8,5.66
77.8,5.66
77.9,5.66
77.9,5.66
77.9,5.66
78.1,5.66
78.1,5.66
78.2,5.66
78.3,5.66
78.3,5.66
78.3,5.66
78.4,5.66
78.4,5.66
78.5,5.66
78.5,5.66
78.5,5.66
78.6,5.66
78.6,5.67
78.7,5.67
78.7,5.67
78.7,5.67
78.7,5.67
78.8,5.67
78.9,5.67
79,5.67
79.1,5.67
79.2,5.67
79.2,5.67
79.3,5.67
79.2,5.67
79.3,5.67
79.3,5.67
79.4,5.67
79.5,5.67
79.6,5.68
79.5,5.68
79.5,5.68
79.6,5.68
79.6,5.68
79.7,5.68
79.9,5.68
80,5.68
80,5.68
80,5.68
80,5.68
79.9,5.68
80,5.68
80.1,5.68
80.1,5.68
80.3,5.68
80.3,5.68
80.3,5.68
80.4,5.68
80.4,5.68
80.5,5.68
80.5,5.68
80.7,5.68
80.7,5.68
80.7,5.68
80.8,5.69
80.8,5.69
80.8,5.69
80.8,5.69
80.8,5.69
80.9,5.69
81,5.69
81,5.69
81.1,5.69
81.1,5.69
81.2,5.69
81.2,5.69
81.3,5.69
81.3,5.69
81.4,5.69
81.5,5.69
81.5,5.69
81.6,5.7
81.7,5.7
81.7,5.7
81.8,5.7
81.7,5.7
81.8,5.7
81.8,5.7
81.8,5.7
81.9,5.7
81.9,5.7
82,5.7
82.1,5.7
82.1,5.7
82.1,5.7
82.1,5.7
82.2,5.7
82.2,5.7
82.2,5.7
82.3,5.7
82.3,5.7
82.4,5.7
82.4,5.7
82.4,5.7
82.5,5.7
82.6,5.7
82.7,5.7
82.7,5.7
82.7,5.7
82.8,5.7
82.8,5.71
82.9,5.71
82.9,5.71
83,5.71
83,5.71
83.1,5.71
83.1,5.71
83.1,5.71
83.1,5.71
83.1,5.71
83.1,5.71
83.2,5.71
83.3,5.71
83.3,5.71
83.4,5.71
83.5,5.71
83.6,5.71
83.6,5.72
83.8,5.72
83.6,5.72
83.6,5.72
83.7,5.72
83.7,5.72
83.8,5.72
83.8,5.72
83.9,5.72
84,5.72
84.1,5.72
84.2,5.72
84.2,5.72
84.3,5.72
84.3,5.72
84.3,5.72
84.3,5.72
84.3,5.72
84.4,5.72
84.4,5.72
84.5,5.72
84.6,5.72
84.6,5.72
84.7,5.72
84.6,5.72
84.6,5.72
84.7,5.72
84.8,5.72
84.9,5.72
85,5.73
85,5.73
85,5.73
84.9,5.73
85,5.73
85,5.73
85,5.73
85.1,5.73
85.2,5.73
85.1,5.73
85.2,5.73
85.3,5.73
85.3,5.73
85.4,5.73
85.5,5.73
85.5,5.73
85.5,5.73
85.6,5.73
85.6,5.73
85.6,5.73
85.7,5.73
85.7,5.74
85.8,5.74
85.8,5.74
86,5.74
86,5.74
86.1,5.74
86,5.74
86,5.74
86,5.74
86.1,5.74
86.1,5.74
86.2,5.74
86.2,5.74
86.3,5.74
86.3,5.74
86.4,5.74
86.4,5.74
86.5,5.74
86.4,5.74
86.5,5.74
86.5,5.74
86.5,5.74
86.6,5.74
86.7,5.74
86.7,5.74
86.8,5.74
86.8,5.74
86.8,5.74
86.9,5.74
86.9,5.74
87,5.74
86.9,5.74
87,5.75
87,5.75
87,5.75
87.1,5.75
87.1,5.75
87.2,5.75
87.2,5.75
87.2,5.75
87.3,5.75
87.5,5.75
87.5,5.75
87.5,5.75
87.6,5.75
87.5,5.75
87.6,5.75
87.6,5.75
87.6,5.75
87.7,5.75
87.7,5.75
87.8,5.75
87.8,5.75
87.8,5.75
88,5.75
87.9,5.76
88,5.76
88.1,5.76
88,5.76
88.2,5.76
88.2,5.76
88.3,5.76
88.3,5.76
88.3,5.76
88.3,5.76
88.3,5.76
88.4,5.76
88.4,5.76
88.5,5.76
88.6,5.76
88.4,5.76
88.5,5.76
88.5,5.76
88.6,5.76
88.7,5.76
88.8,5.76
88.9,5.76
88.9,5.76
88.9,5.76
89,5.76
89,5.76
88.9,5.76
88.9,5.76
89,5.76
89,5.76
89,5.76
89.2,5.76
89.2,5.76
89.2,5.77
89.3,5.77
89.2,5.77
89.3,5.77
89.3,5.77
89.3,5.77
89.5,5.77
89.5,5.77
89.5,5.77
89.4,5.77
89.5,5.77
89.5,5.77
89.5,5.77
89.6,5.77
89.6,5.77
89.6,5.77
89.7,5.77
89.8,5.77
89.9,5.77
89.9,5.77
90,5.77
90,5.77
90,5.77
90,5.77
90,5.78
90.1,5.78
90.1,5.78
90.2,5.78
90.1,5.78
90.2,5.78
90.3,5.78
90.4,5.78
90.4,5.78
90.4,5.78
90.4,5.78
90.4,5.78
90.4,5.78
90.4,5.78
90.6,5.78
90.7,5.78
90.8,5.78
90.7,5.78
90.8,5.78
90.8,5.78
90.9,5.78
90.9,5.78
90.9,5.78
90.9,5.78
90.9,5.79
90.9,5.79
91,5.79
91.1,5.79
91.1,5.79
91.1,5.79
91.2,5.79
91.2,5.79
91.2,5.79
91.2,5.79
91.2,5.79
91.2,5.79
91.2,5.79
91.4,5.79
91.3,5.79
91.4,5.79
91.4,5.79
91.5,5.79
91.5,5.79
91.5,5.79
91.6,5.79
91.6,5.79
91.7,5.79
91.7,5.79
91.7,5.79
91.6,5.79
91.7,5.79
91.7,5.79
91.8,5.79
91.9,5.79
92,5.79
92,5.79
92.2,5.79
92.2,5.79
92.2,5.79
92.3,5.79
92.3,5.8
92.3,5.8
92.3,5.8
92.4,5.8
92.3,5.8
92.4,5.8
92.4,5.8
92.5,5.8
92.5,5.8
92.6,5.8
92.6,5.8
92.6,5.8
92.7,5.8
92.6,5.8
92.6,5.8
92.7,5.8
92.7,5.8
92.8,5.8
92.8,5.8
92.9,5.8
92.9,5.8
92.9,5.8
93,5.8
92.9,5.8
93,5.8
93,5.8
93.1,5.81
93.2,5.81
93.1,5.81
93.1,5.81
93.1,5.81
93.1,5.81
93.3,5.81
93.3,5.81
93.4,5.81
93.4,5.81
93.4,5.81
93.4,5.81
93.4,5.81
93.6,5.81
93.6,5.81
93.6,5.81
93.7,5.81
93.6,5.81
93.7,5.81
93.7,5.81
93.7,5.81
93.7,5.81
93.8,5.81
93.8,5.81
93.9,5.81
93.9,5.81
93.9,5.81
93.9,5.81
93.9,5.81
94,5.81
94,5.81
94.1,5.81
94.2,5.81
94.3,5.81
94.2,5.81
94.3,5.81
94.3,5.81
94.3,5.82
94.4,5.82
94.4,5.82
94.5,5.82
94.4,5.82
94.5,5.82
94.5,5.82
94.5,5.82
94.5,5.82
94.6,5.82
94.6,5.82
94.7,5.82
94.7,5.82
94.8,5.82
94.7,5.82
94.8,5.82
94.8,5.82
94.9,5.82
95,5.82
95,5.82
95,5.82
95,5.82
95,5.82
95,5.82
95,5.82
95.1,5.82
95.1,5.82
95.2,5.83
95.3,5.83
95.2,5.83
95.4,5.83
95.4,5.83
95.5,5.83
95.4,5.83
95.5,5.83
95.5,5.83
95.5,5.83
95.6,5.83
95.6,5.83
95.7,5.83
95.7,5.83
95.7,5.83
95.8,5.83
95.7,5.83
95.7,5.83
95.8,5.83
95.7,5.83
95.8,5.83
95.9,5.83
95.8,5.83
95.8,5.83
95.9,5.83
96,5.83
96,5.84
96,5.84
96.1,5.84
96.1,5.84
96.2,5.84
96.2,5.84
96.2,5.84
96.3,5.84
96.2,5.84
96.3,5.84
96.2,5.84
96.3,5.84
96.4,5.84
96.5,5.84
96.6,5.84
96.5,5.84
96.6,5.84
96.5,5.84
96.6,5.84
96.5,5.84
96.6,5.84
96.7,5.84
96.7,5.84
96.9,5.84
96.9,5.84
96.8,5.84
96.9,5.84
96.9,5.84
96.9,5.84
96.9,5.84
96.9,5.84
96.9,5.84
96.9,5.84
97,5.84
97.1,5.84
97.1,5.84
97.2,5.84
97.2,5.84
97.2,5.84
97.2,5.84
97.2,5.84
97.3,5.84
97.3,5.84
97.4,5.85
97.5,5.85
97.5,5.85
97.5,5.85
97.4,5.85
97.6,5.85
97.6,5.85
97.6,5.85
97.6,5.85
97.6,5.85
97.7,5.85
97.7,5.85
97.8,5.85
97.8,5.85
97.8,5.85
97.8,5.85
97.9,5.85
97.9,5.85
97.9,5.85
98,5.85
98,5.85
98.1,5.85
98.1,5.85
98.1,5.85
98.2,5.85
98.2,5.85
98.1,5.85
98.2,5.85
98.2,5.86
98.3,5.86
98.4,5.86
98.4,5.86
98.5,5.86
98.5,5.86
98.5,5.86
98.5,5.86
98.6,5.86
98.7,5.86
98.7,5.86
98.7,5.86
98.7,5.86
98.7,5.86
98.7,5.86
98.7,5.86
98.8,5.86
98.8,5.86
98.8,5.86
98.8,5.86
98.9,5.86
98.9,5.86
98.9,5.86
98.9,5.86
98.9,5.86
98.9,5.86
98.9,5.86
99,5.86
99.1,5.86
99.1,5.86
99.1,5.86
99.2,5.86
99.1,5.86
99.2,5.86
99.2,5.86
99.3,5.86
99.3,5.86
99.3,5.86
99.3,5.86
99.3,5.86
99.4,5.86
99.5,5.86
99.5,5.87
99.6,5.87
99.6,5.87
99.6,5.87
99.7,5.87
99.6,5.87
99.7,5.87
99.7,5.87
99.8,5.87
99.9,5.87
99.9,5.87
100,5.87
99.9,5.87
99.9,5.87
100,5.87
100.1,5.87
100.1,5.87
100.1,5.87
100.2,5.87
100.2,5.87
100.3,5.87
100.3,5.87
100.3,5.87
100.3,5.87
100.3,5.87
100.4,5.87
100.4,5.87
100.3,5.87
100.4,5.87
100.4,5.87
100.4,5.87
100.6,5.87
100.6,5.88
100.6,5.88
100.6,5.88
100.6,5.88
100.6,5.88
100.7,5.88
100.8,5.88
100.8,5.88
100.9,5.88
100.9,5.88
100.9,5.88
100.9,5.88
100.9,5.88
101,5.88
100.9,5.88
101,5.88
101,5.88
100.9,5.88
101,5.88
101.1,5.88
101.1,5.88
101.3,5.88
101.2,5.88
101.3,5.88
101.4,5.88
101.4,5.88
101.4,5.88
101.4,5.88
101.5,5.88
101.4,5.88
101.5,5.88
101.6,5.88
101.6,5.88
101.6,5.88
101.6,5.88
101.6,5.88
101.7,5.88
101.7,5.88
101.8,5.88
101.8,5.88
101.8,5.88
101.8,5.88
101.8,5.88
101.8,5.88
101.9,5.88
102,5.89
102,5.89
102,5.89
102.1,5.89
102,5.89
102.1,5.89
102.1,5.89
102.2,5.89
102.1,5.89
102.2,5.89
102.2,5.89
102.2,5.89
102.3,5.89
102.4,5.89
102.3,5.89
102.4,5.89
102.4,5.89
102.4,5.89
102.5,5.89
102.5,5.89
102.6,5.89
102.5,5.89
102.5,5.89
102.5,5.89
102.5,5.89
102.6,5.89
102.6,5.89
102.7,5.89
102.8,5.89
102.8,5.89
102.9,5.89
102.9,5.9
102.9,5.9
102.9,5.9
102.9,5.9
103,5.9
103,5.9
103.2,5.9
103.2,5.9
103.2,5.9
103.2,5.9
103.2,5.9
103.2,5.9
103.2,5.9
103.2,5.9
103.2,5.9
103.4,5.9
103.5,5.9
103.5,5.9
103.6,5.9
103.5,5.9
103.5,5.9
103.6,5.9
103.5,5.9
103.6,5.9
103.6,5.9
103.6,5.9
103.6,5.9
103.6,5.9
103.7,5.9
103.7,5.9
103.7,5.9
103.7,5.9
103.8,5.9
103.8,5.9
103.8,5.9
103.9,5.9
103.9,5.9
103.9,5.9
104,5.9
104,5.9
104,5.9
104,5.9
104.1,5.9
104.1,5.9
104.1,5.9
104.2,5.9
104.2,5.91
104.2,5.91
104.3,5.91
104.3,5.91
104.4,5.91
104.4,5.91
104.4,5.91
104.4,5.91
104.4,5.91
104.5,5.91
104.5,5.91
104.6,5.91
104.6,5.91
104.6,5.91
104.6,5.91
104.6,5.91
104.7,5.91
104.7,5.91
104.7,5.91
104.7,5.91
104.8,5.91
104.9,5.91
104.9,5.91
104.9,5.91
104.9,5.91
104.9,5.91
105,5.91
105,5.91
105,5.91
105.1,5.91
105.1,5.91
105.2,5.91
105.1,5.92
105.2,5.92
105.2,5.92
105.2,5.92
105.3,5.92
105.3,5.92
105.3,5.92
105.3,5.92
105.3,5.92
105.3,5.92
105.4,5.92
105.5,5.92
105.5,5.92
105.4,5.92
105.6,5.92
105.6,5.92
105.6,5.92
105.7,5.92
105.7,5.92
105.8,5.92
105.7,5.92
105.8,5.92
105.9,5.92
105.8,5.92
105.9,5.92
105.9,5.92
105.9,5.92
105.9,5.92
106,5.92
106,5.92
106,5.93
106.1,5.93
106.1,5.93
106.1,5.93
106.2,5.93
106.2,5.93
106.3,5.93
106.2,5.93
106.4,5.93
106.3,5.93
106.4,5.93
106.4,5.93
106.4,5.93
106.5,5.93
106.5,5.93
106.5,5.93
106.6,5.93
106.6,5.93
106.6,5.93
106.6,5.93
106.6,5.93
106.6,5.93
106.7,5.93
106.8,5.93
106.8,5.93
106.8,5.93
106.9,5.93
106.9,5.93
106.9,5.93
106.9,5.93
106.9,5.93
107,5.93
106.9,5.93
