load,strain
0.3,0.0199481348493916
0.3,0.0201476161978855
0.4,0.0201476161978855
0.4,0.0201476161978855
0.4,0.0201476161978855
0.4,0.0203470975463794
0.3,0.0203470975463794
0.3,0.0205465788948733
0.3,0.0205465788948733
0.3,0.0205465788948733
0.3,0.0205465788948733
0.3,0.0205465788948733
0.4,0.0207460602433672
0.4,0.0207460602433672
0.4,0.0209455415918612
0.3,0.0209455415918612
0.3,0.0209455415918612
0.4,0.0211450229403551
0.3,0.0211450229403551
0.3,0.0211450229403551
0.4,0.0211450229403551
0.3,0.021344504288849
0.4,0.021344504288849
0.4,0.0215439856373429
0.4,0.0215439856373429
0.4,0.0215439856373429
0.4,0.0215439856373429
0.4,0.0215439856373429
0.5,0.0217434669858368
0.6,0.0217434669858368
0.6,0.0217434669858368
0.6,0.0219429483343307
0.5,0.0219429483343307
0.6,0.0219429483343307
0.6,0.0221424296828247
0.6,0.0221424296828247
0.6,0.0221424296828247
0.8,0.0221424296828247
0.8,0.0221424296828247
0.8,0.0223419110313186
0.8,0.0223419110313186
0.9,0.0225413923798125
0.8,0.0225413923798125
0.8,0.0225413923798125
0.9,0.0225413923798125
0.9,0.0227408737283064
0.9,0.0227408737283064
0.9,0.0227408737283064
0.9,0.0229403550768003
1,0.0229403550768003
1,0.0229403550768003
1,0.0231398364252942
1,0.0231398364252942
1.1,0.0231398364252942
1.1,0.0233393177737881
1.2,0.0233393177737881
1.3,0.0233393177737881
1.3,0.0233393177737881
1.2,0.0235387991222821
1.2,0.0235387991222821
1.2,0.023738280470776
1.2,0.023738280470776
1.2,0.0239377618192699
1.3,0.0239377618192699
1.3,0.0239377618192699
1.3,0.0239377618192699
1.3,0.0241372431677638
1.3,0.0241372431677638
1.4,0.0243367245162577
1.4,0.0243367245162577
1.4,0.0243367245162577
1.3,0.0245362058647516
1.3,0.0245362058647516
1.4,0.0245362058647516
1.3,0.0247356872132456
1.3,0.0247356872132456
1.4,0.0247356872132456
1.3,0.0247356872132456
1.4,0.0249351685617395
1.3,0.0249351685617395
1.4,0.0251346499102334
1.4,0.0251346499102334
1.4,0.0251346499102334
1.4,0.0251346499102334
1.4,0.0253341312587273
1.4,0.0253341312587273
1.4,0.0255336126072212
1.4,0.0255336126072212
1.4,0.0255336126072212
1.4,0.0257330939557151
1.4,0.0257330939557151
1.4,0.0257330939557151
1.5,0.0259325753042091
1.5,0.0259325753042091
1.5,0.0259325753042091
1.5,0.026132056652703
1.5,0.0263315380011969
1.5,0.0263315380011969
1.6,0.0263315380011969
1.6,0.0265310193496908
1.6,0.0265310193496908
1.6,0.0267305006981847
1.6,0.0267305006981847
1.6,0.0269299820466786
1.7,0.0269299820466786
1.7,0.0269299820466786
1.8,0.0271294633951726
1.8,0.0271294633951726
2,0.0273289447436665
2,0.0273289447436665
2,0.0275284260921604
2,0.0275284260921604
2,0.0275284260921604
2,0.0277279074406543
2.1,0.0277279074406543
2.1,0.0279273887891482
2.1,0.0279273887891482
2.1,0.0281268701376421
2.1,0.0281268701376421
2.2,0.028326351486136
2.2,0.028326351486136
2.3,0.028326351486136
2.3,0.02852583283463
2.5,0.02852583283463
2.5,0.0287253141831239
2.5,0.0287253141831239
2.5,0.0287253141831239
2.6,0.0289247955316178
2.6,0.0289247955316178
2.6,0.0291242768801117
2.6,0.0291242768801117
2.6,0.0293237582286056
2.7,0.0293237582286056
2.7,0.0293237582286056
2.7,0.0295232395770995
2.7,0.0295232395770995
2.7,0.0297227209255935
2.8,0.0297227209255935
2.8,0.0297227209255935
2.8,0.0299222022740874
2.9,0.0299222022740874
2.9,0.0299222022740874
2.9,0.0301216836225813
2.9,0.0301216836225813
3,0.0301216836225813
3.1,0.0303211649710752
3.1,0.0303211649710752
3.1,0.0305206463195691
3.1,0.0305206463195691
3.2,0.0305206463195691
3.2,0.030720127668063
3.3,0.030720127668063
3.3,0.030919609016557
3.3,0.030919609016557
3.4,0.030919609016557
3.5,0.0311190903650509
3.5,0.0311190903650509
3.5,0.0313185717135448
3.6,0.0313185717135448
3.6,0.0315180530620387
3.6,0.0315180530620387
3.6,0.0315180530620387
3.6,0.0315180530620387
3.7,0.0317175344105326
3.7,0.0317175344105326
