load,strain
0.4,0.136871945259042
0.4,0.136950146627566
0.4,0.13702834799609
0.4,0.137106549364614
0.4,0.137184750733138
0.4,0.137282502443793
0.4,0.137360703812317
0.3,0.137438905180841
0.3,0.137517106549365
0.3,0.137595307917889
0.3,0.137673509286413
0.3,0.137751710654936
0.3,0.13782991202346
0.4,0.137908113391984
0.3,0.137986314760508
0.4,0.138064516129032
0.4,0.138162267839687
0.3,0.138162267839687
0.3,0.138318670576735
0.3,0.138318670576735
0.3,0.138475073313783
0.3,0.138553274682307
0.4,0.138631476050831
0.4,0.138709677419355
0.3,0.138787878787879
0.3,0.138866080156403
0.4,0.138944281524927
0.4,0.139042033235582
0.4,0.139120234604106
0.4,0.13919843597263
0.4,0.139276637341153
0.3,0.139354838709677
0.3,0.139433040078201
0.3,0.139511241446725
0.3,0.139589442815249
0.4,0.139667644183773
0.3,0.139745845552297
0.2,0.139921798631476
0.2,0.14
0.2,0.140078201368524
0.3,0.140156402737048
0.3,0.140234604105572
0.4,0.140312805474096
0.4,0.14039100684262
0.4,0.140469208211144
0.5,0.140547409579668
0.4,0.140625610948192
0.4,0.140703812316716
0.3,0.14080156402737
0.3,0.140879765395894
0.4,0.140957966764418
0.3,0.141036168132942
0.3,0.141114369501466
0.3,0.14119257086999
0.3,0.141270772238514
0.3,0.141348973607038
0.3,0.141348973607038
0.4,0.141505376344086
0.3,0.141505376344086
0.3,0.141681329423265
0.3,0.141681329423265
0.3,0.141837732160313
0.4,0.141915933528837
0.3,0.141915933528837
0.3,0.142072336265885
0.3,0.142072336265885
0.3,0.142228739002933
0.3,0.142306940371456
0.3,0.14238514173998
0.2,0.142463343108504
0.2,0.142639296187683
0.2,0.142717497556207
0.3,0.142795698924731
0.3,0.142873900293255
0.4,0.142952101661779
0.4,0.143108504398827
0.4,0.143186705767351
0.4,0.143343108504399
0.5,0.143440860215054
0.5,0.143519061583578
0.6,0.143675464320626
0.7,0.14375366568915
0.8,0.143910068426197
0.8,0.143988269794721
0.9,0.144066471163245
0.9,0.144144672531769
0.9,0.144320625610948
0.8,0.144398826979472
0.9,0.144477028347996
0.8,0.14455522971652
0.9,0.144711632453568
0.9,0.144789833822092
1,0.144868035190616
1,0.14494623655914
1.1,0.145024437927664
1,0.145122189638319
1.1,0.145200391006843
1.1,0.145278592375367
1.1,0.145356793743891
1.1,0.145513196480938
1,0.145591397849462
1,0.145669599217986
1.1,0.14574780058651
1.1,0.145826001955034
1.2,0.145904203323558
1.2,0.146001955034213
1.1,0.146080156402737
1.1,0.146158357771261
1.1,0.146314760508309
1.1,0.146314760508309
1.1,0.146471163245357
1.1,0.146549364613881
1.1,0.146627565982405
1.1,0.146705767350929
1.1,0.146783968719453
1.1,0.146959921798631
1.2,0.147038123167155
1.1,0.147116324535679
1.2,0.147194525904203
1.2,0.147350928641251
1.2,0.147429130009775
1.2,0.147507331378299
1.2,0.147585532746823
1.2,0.147761485826002
1.2,0.147839687194526
1.2,0.14791788856305
1.2,0.147996089931574
1.2,0.148074291300098
