load,strain
1.6,0.0289855072463768
1.5,0.0291787439613527
1.5,0.0291787439613527
1.4,0.0291787439613527
1.5,0.0293719806763285
1.4,0.0293719806763285
1.5,0.0295652173913043
1.5,0.0295652173913043
1.4,0.0295652173913043
1.5,0.0297584541062802
1.5,0.0297584541062802
1.5,0.029951690821256
1.5,0.029951690821256
1.5,0.029951690821256
1.5,0.029951690821256
1.4,0.0301449275362319
1.4,0.0301449275362319
1.5,0.0303381642512077
1.4,0.0303381642512077
1.5,0.0303381642512077
1.4,0.0305314009661836
1.4,0.0305314009661836
1.4,0.0305314009661836
1.4,0.0307246376811594
1.5,0.0307246376811594
1.5,0.0307246376811594
1.5,0.0309178743961353
1.5,0.0309178743961353
1.5,0.0309178743961353
1.6,0.0311111111111111
1.6,0.0311111111111111
1.7,0.0311111111111111
1.7,0.031304347826087
1.8,0.031304347826087
1.8,0.031304347826087
1.8,0.031304347826087
1.8,0.0314975845410628
1.9,0.0314975845410628
1.9,0.0314975845410628
1.9,0.0316908212560386
2,0.0316908212560386
2,0.0316908212560386
2.1,0.0316908212560386
2.2,0.0316908212560386
2.3,0.0318840579710145
2.2,0.0318840579710145
2.4,0.0318840579710145
2.3,0.0320772946859903
2.4,0.0320772946859903
2.3,0.0320772946859903
2.3,0.0320772946859903
2.3,0.0322705314009662
2.3,0.0322705314009662
2.3,0.032463768115942
2.4,0.032463768115942
2.4,0.032463768115942
2.5,0.0326570048309179
2.4,0.0326570048309179
2.4,0.0326570048309179
2.3,0.0328502415458937
2.3,0.0328502415458937
2.3,0.0328502415458937
2.4,0.0330434782608696
2.4,0.0330434782608696
2.4,0.0330434782608696
2.4,0.0332367149758454
2.5,0.0332367149758454
2.4,0.0334299516908213
2.6,0.0334299516908213
2.6,0.0336231884057971
2.6,0.0336231884057971
2.6,0.0336231884057971
2.6,0.0336231884057971
2.6,0.0338164251207729
2.6,0.0338164251207729
2.7,0.0338164251207729
2.7,0.0340096618357488
2.8,0.0340096618357488
2.8,0.0342028985507246
2.8,0.0342028985507246
2.8,0.0343961352657005
2.8,0.0343961352657005
2.9,0.0343961352657005
2.9,0.0343961352657005
2.9,0.0345893719806763
2.9,0.0345893719806763
2.9,0.0347826086956522
3,0.0347826086956522
3,0.0347826086956522
3,0.0347826086956522
3.1,0.034975845410628
3.1,0.034975845410628
3.2,0.034975845410628
3.2,0.0351690821256039
3.2,0.0351690821256039
3.3,0.0351690821256039
3.4,0.0351690821256039
3.4,0.0353623188405797
3.5,0.0353623188405797
3.5,0.0353623188405797
3.5,0.0355555555555556
3.5,0.0355555555555556
3.6,0.0355555555555556
3.6,0.0357487922705314
3.6,0.0357487922705314
3.7,0.0357487922705314
3.7,0.0357487922705314
3.8,0.0359420289855072
3.9,0.0359420289855072
4,0.0361352657004831
4,0.0361352657004831
4,0.0361352657004831
4.2,0.0361352657004831
4.2,0.0363285024154589
4.2,0.0363285024154589
4.3,0.0363285024154589
4.4,0.0365217391304348
4.5,0.0365217391304348
4.5,0.0365217391304348
4.5,0.0365217391304348
4.6,0.0367149758454106
4.5,0.0369082125603865
4.6,0.0369082125603865
4.7,0.0369082125603865
4.7,0.0369082125603865
4.8,0.0371014492753623
4.9,0.0371014492753623
4.9,0.0371014492753623
4.8,0.0372946859903382
4.8,0.0372946859903382
4.9,0.0372946859903382
5,0.037487922705314
5.1,0.037487922705314
5.2,0.0376811594202899
5.3,0.0376811594202899
5.2,0.0376811594202899
5.2,0.0378743961352657
5.3,0.0378743961352657
5.2,0.0378743961352657
5.3,0.0380676328502415
5.3,0.0380676328502415
5.3,0.0382608695652174
5.4,0.0382608695652174
5.4,0.0382608695652174
5.5,0.0384541062801932
5.5,0.0384541062801932
5.6,0.0384541062801932
5.7,0.0384541062801932
5.8,0.0386473429951691
5.9,0.0386473429951691
5.9,0.0388405797101449
5.9,0.0388405797101449
5.9,0.0388405797101449
5.9,0.0388405797101449
5.9,0.0390338164251208
6,0.0390338164251208
6,0.0390338164251208
6.1,0.0392270531400966
6.1,0.0392270531400966
6.2,0.0392270531400966
6.2,0.0394202898550725
6.4,0.0394202898550725
6.4,0.0396135265700483
6.3,0.0396135265700483
6.3,0.0396135265700483
6.4,0.0396135265700483
6.4,0.0398067632850242
6.5,0.0398067632850242
6.6,0.0398067632850242
6.6,0.04
6.6,0.04
6.7,0.04
6.7,0.0401932367149758
6.7,0.0401932367149758
6.7,0.0401932367149758
6.8,0.0403864734299517
6.9,0.0403864734299517
6.9,0.0403864734299517
6.9,0.0405797101449275
7,0.0405797101449275
7,0.0405797101449275
7.1,0.0407729468599034
7.1,0.0407729468599034
7.2,0.0407729468599034
7.2,0.0409661835748792
7.3,0.0409661835748792
7.3,0.0409661835748792
7.3,0.0411594202898551
7.4,0.0411594202898551
7.5,0.0413526570048309
7.5,0.0413526570048309
7.6,0.0413526570048309
7.6,0.0413526570048309
7.6,0.0415458937198068
7.6,0.0415458937198068
7.6,0.0415458937198068
7.7,0.0417391304347826
7.7,0.0417391304347826
7.8,0.0417391304347826
7.8,0.0419323671497585
7.9,0.0419323671497585
8,0.0419323671497585
8.1,0.0421256038647343
8.1,0.0421256038647343
8.1,0.0421256038647343
8.2,0.0423188405797101
8.2,0.0423188405797101
8.3,0.042512077294686
8.4,0.042512077294686
8.4,0.042512077294686
8.4,0.042512077294686
8.5,0.0427053140096618
8.5,0.0427053140096618
8.5,0.0428985507246377
8.5,0.0428985507246377
8.6,0.0428985507246377
8.7,0.0430917874396135
8.7,0.0430917874396135
8.8,0.0430917874396135
8.8,0.0430917874396135
8.9,0.0432850241545894
8.9,0.0432850241545894
8.9,0.0434782608695652
8.9,0.0434782608695652
9,0.0434782608695652
