load,strain
1,0.0959140610013428
1.1,0.0959907922501439
1.1,0.0960675234989449
1.1,0.096144254747746
1.2,0.0962401688087474
1.1,0.0963169000575484
1.1,0.0963936313063495
1.1,0.0965470938039517
1.1,0.0965470938039517
1,0.0966238250527527
1,0.0967005563015538
1,0.096854018799156
1,0.096854018799156
1,0.096930750047957
1.1,0.0970074812967581
1.1,0.0971033953577594
1.1,0.0971801266065605
1.1,0.0972568578553616
1.1,0.0974103203529638
1.1,0.0974103203529638
1,0.0975637828505659
1.1,0.0975637828505659
1,0.097717245348168
1.1,0.0977939765969691
1,0.0978707078457702
1,0.0979666219067715
1.1,0.0979666219067715
1.1,0.0981200844043737
1.1,0.0981968156531747
1.2,0.0982735469019758
1.1,0.0983502781507769
1.2,0.098427009399578
1.2,0.098503740648379
1.2,0.0985804718971801
1.2,0.0986572031459812
1.2,0.0987339343947823
1.2,0.0989065797045847
1.2,0.0989065797045847
1.2,0.0990600422021868
1.2,0.0991367734509879
1.2,0.099213504699789
1.2,0.0992902359485901
1.2,0.0993669671973911
1.2,0.0994436984461922
1.3,0.0995204296949933
1.2,0.0995971609437944
1.2,0.0996930750047957
1.2,0.0997698062535968
1.2,0.0998465375023978
1.1,0.0999232687511989
1.2,0.1
1.2,0.100076731248801
1.1,0.100153462497602
1.1,0.100230193746403
1.1,0.100306924995204
1,0.100383656244005
1,0.100479570305007
1.1,0.100556301553808
1.2,0.100633032802609
1.1,0.10070976405141
1.2,0.100786495300211
1.2,0.100863226549012
1.1,0.100939957797813
1.1,0.101016689046614
1.1,0.101093420295415
1.1,0.101170151544216
1.1,0.101246882793017
1.1,0.101342796854019
1.2,0.10141952810282
1.2,0.101496259351621
1.2,0.101572990600422
1.1,0.101649721849223
1.2,0.101803184346825
1.1,0.101879915595626
1.1,0.101956646844427
1.1,0.102033378093228
1.2,0.10211010934203
1.2,0.102206023403031
1.3,0.102282754651832
1.3,0.102359485900633
1.2,0.102436217149434
1.2,0.102512948398235
1.2,0.102589679647036
1.2,0.102666410895837
1.2,0.102743142144638
1.2,0.102819873393439
1.2,0.102896604642241
1.2,0.102973335891042
1.2,0.103145981200844
1.1,0.103145981200844
1.1,0.103222712449645
1,0.103299443698446
1.1,0.103452906196048
1.1,0.103452906196048
1,0.103529637444849
1,0.10360636869365
1.1,0.103759831191253
1.2,0.103836562440054
1.2,0.103932476501055
1.3,0.104009207749856
1.3,0.104085938998657
1.3,0.104239401496259
1.2,0.104239401496259
1.2,0.104392863993861
1.2,0.104469595242663
1.1,0.104546326491464
1.2,0.104623057740265
1.2,0.104699788989066
1.2,0.104872434298868
1.2,0.104872434298868
1.2,0.10502589679647
1.2,0.105102628045271
1.2,0.105179359294073
1.1,0.105256090542874
1.2,0.105332821791675
1.2,0.105409553040476
1.3,0.105563015538078
1.4,0.105658929599079
1.3,0.10573566084788
1.3,0.10573566084788
1.3,0.105812392096681
1.3,0.105965854594284
1.3,0.106042585843085
1.3,0.106119317091886
1.4,0.106119317091886
1.2,0.106272779589488
