load,strain
7.4,1.92
7.4,1.93
7.5,1.93
7.6,1.93
7.6,1.93
7.7,1.94
7.8,1.94
7.8,1.94
7.8,1.95
7.9,1.95
7.8,1.96
7.9,1.96
7.9,1.96
7.9,1.96
8,1.97
8.1,1.97
8.2,1.98
8.2,1.98
8.3,1.98
8.3,1.99
8.4,1.99
8.5,1.99
8.6,2
8.7,2
8.6,2.01
8.7,2.01
8.8,2.01
8.9,2.02
8.9,2.02
9,2.02
9.1,2.03
9.1,2.03
9.1,2.04
9.2,2.04
9.2,2.05
9.3,2.05
9.4,2.05
9.5,2.06
9.5,2.06
9.5,2.07
9.5,2.07
9.5,2.08
9.5,2.08
9.5,2.08
9.5,2.09
9.7,2.09
9.7,2.1
9.8,2.1
9.9,2.1
9.9,2.11
9.9,2.11
9.9,2.12
10,2.12
10,2.12
10.2,2.13
10.2,2.13
10.4,2.13
10.5,2.14
10.6,2.14
10.6,2.14
10.8,2.15
10.8,2.15
10.9,2.16
10.9,2.16
11,2.16
11.2,2.16
11.3,2.17
11.4,2.17
11.6,2.18
11.6,2.18
11.7,2.18
11.7,2.18
11.8,2.19
12,2.19
12.2,2.2
12.3,2.2
12.3,2.2
12.5,2.21
12.5,2.21
12.7,2.22
12.7,2.22
12.8,2.23
12.9,2.23
13,2.23
13,2.23
13.2,2.24
13.3,2.24
13.5,2.25
13.5,2.25
13.7,2.26
13.9,2.26
14,2.26
14,2.27
14.2,2.27
14.3,2.28
14.4,2.28
14.4,2.28
14.6,2.29
14.7,2.29
15,2.3
15.1,2.3
15.1,2.3
15.3,2.3
15.5,2.31
15.6,2.31
15.6,2.32
15.8,2.32
15.8,2.32
16.1,2.33
16.1,2.33
16.2,2.34
16.4,2.34
16.6,2.34
16.6,2.35
16.8,2.35
16.9,2.35
17.1,2.36
17.2,2.36
17.4,2.36
17.5,2.37
17.7,2.37
17.7,2.37
17.9,2.38
18,2.38
18.1,2.39
18.1,2.39
18.2,2.39
18.3,2.39
18.6,2.4
18.8,2.4
18.8,2.4
19,2.41
19.2,2.41
19.3,2.41
19.4,2.42
19.6,2.42
19.7,2.42
19.8,2.43
19.9,2.43
20,2.43
20.1,2.44
20.4,2.44
20.5,2.44
20.7,2.45
20.9,2.45
21.1,2.45
21.2,2.45
21.4,2.46
21.5,2.46
21.7,2.47
21.8,2.47
22,2.47
22,2.48
22.3,2.48
22.4,2.48
22.5,2.48
22.7,2.49
22.8,2.49
23,2.5
23,2.5
23.2,2.5
23.3,2.5
23.5,2.51
23.7,2.51
23.8,2.52
24,2.52
24.2,2.52
24.2,2.53
24.4,2.53
24.5,2.53
24.7,2.53
24.7,2.54
24.9,2.54
25.1,2.55
25.3,2.55
25.4,2.55
25.6,2.55
25.7,2.56
25.8,2.56
26,2.57
26.1,2.57
26.2,2.57
26.4,2.57
26.5,2.58
26.6,2.58
26.8,2.59
26.9,2.59
27.1,2.59
27.1,2.59
27.3,2.6
27.5,2.6
27.6,2.61
27.7,2.61
28,2.61
28,2.62
28.3,2.62
28.4,2.62
28.6,2.62
28.7,2.63
28.9,2.63
29,2.63
29.1,2.64
29.2,2.64
29.3,2.64
29.5,2.65
29.7,2.65
29.8,2.66
30,2.66
30.1,2.66
30.2,2.66
30.5,2.67
30.6,2.67
30.7,2.67
30.7,2.68
31,2.68
31.1,2.68
31.3,2.68
31.4,2.69
31.6,2.69
31.7,2.7
31.9,2.7
32,2.7
32.2,2.7
32.3,2.71
32.5,2.71
32.5,2.71
32.8,2.72
32.9,2.72
33.1,2.72
33.2,2.72
33.4,2.73
33.6,2.73
33.7,2.73
33.9,2.74
34,2.74
34.2,2.75
34.3,2.75
34.4,2.75
34.4,2.75
34.6,2.75
34.8,2.76
35.1,2.76
35.1,2.76
35.4,2.77
35.5,2.77
35.7,2.77
35.8,2.77
35.9,2.78
36,2.78
36.2,2.78
36.2,2.79
36.4,2.79
36.5,2.79
36.7,2.8
36.8,2.8
37,2.8
37.1,2.8
37.4,2.81
37.4,2.81
37.6,2.81
37.8,2.82
37.9,2.82
38,2.82
38.2,2.82
38.2,2.82
38.3,2.83
38.6,2.83
38.7,2.83
38.9,2.84
39,2.84
39.3,2.84
39.3,2.84
39.5,2.84
39.7,2.85
39.7,2.85
39.9,2.85
40,2.86
40.1,2.86
40.2,2.86
40.3,2.86
40.4,2.86
40.5,2.87
40.7,2.87
40.8,2.87
40.9,2.88
41.1,2.88
41.4,2.88
41.4,2.88
41.6,2.88
41.8,2.89
41.8,2.89
42,2.89
42.1,2.89
42.2,2.9
42.3,2.9
42.5,2.9
42.5,2.9
42.8,2.9
43,2.91
43,2.91
43.3,2.91
43.3,2.91
43.4,2.92
43.6,2.92
43.8,2.92
43.9,2.92
44,2.93
44,2.93
44.3,2.93
44.3,2.93
44.5,2.93
44.7,2.93
44.7,2.94
44.8,2.94
44.9,2.94
45,2.94
45,2.95
45.3,2.95
45.4,2.95
45.5,2.95
45.8,2.95
45.8,2.95
46,2.96
46,2.96
46.2,2.96
46.3,2.96
46.4,2.97
46.5,2.97
46.6,2.97
46.7,2.97
46.9,2.97
47.1,2.97
47.2,2.98
47.3,2.98
47.5,2.98
47.6,2.98
47.7,2.99
47.8,2.99
47.9,2.99
48,2.99
48.1,2.99
48.2,2.99
48.3,2.99
48.5,3
48.6,3
48.7,3
48.8,3.01
48.9,3.01
49,3.01
49.1,3.01
49.2,3.01
49.4,3.02
49.6,3.02
49.7,3.02
49.9,3.02
50,3.02
50.1,3.02
50.2,3.02
50.3,3.03
50.3,3.03
50.4,3.03
50.6,3.03
50.6,3.03
50.8,3.04
50.9,3.04
51,3.04
51.1,3.04
51.2,3.04
51.3,3.04
51.4,3.04
51.5,3.05
51.7,3.05
51.8,3.05
52,3.05
52.2,3.05
52.2,3.06
52.4,3.06
52.5,3.06
52.6,3.06
52.7,3.06
52.7,3.07
52.9,3.07
53,3.07
53.1,3.07
53.2,3.07
53.3,3.07
53.4,3.07
53.5,3.07
53.6,3.07
53.8,3.08
53.9,3.08
54,3.08
54.1,3.08
54.3,3.08
54.4,3.09
54.5,3.09
54.5,3.09
54.7,3.09
54.7,3.09
54.7,3.09
54.8,3.09
55,3.09
55,3.1
55.3,3.1
55.3,3.1
55.4,3.1
55.6,3.1
55.7,3.1
55.9,3.11
55.9,3.11
55.9,3.11
56,3.11
56.1,3.11
56.2,3.11
56.4,3.11
56.6,3.11
56.7,3.12
56.8,3.12
56.9,3.12
57,3.12
57,3.12
57.1,3.12
57.3,3.12
57.4,3.13
57.5,3.13
57.6,3.13
57.6,3.13
57.8,3.13
57.9,3.13
57.9,3.13
58.1,3.13
58.1,3.13
58.3,3.14
58.3,3.14
58.5,3.14
58.7,3.14
58.7,3.14
58.9,3.14
58.9,3.15
59,3.15
59.1,3.15
59.2,3.15
59.2,3.15
59.4,3.15
59.5,3.15
59.5,3.15
59.7,3.15
59.8,3.16
59.8,3.16
60,3.16
60.1,3.16
60.2,3.16
60.3,3.16
60.4,3.17
60.5,3.17
60.6,3.17
60.6,3.17
60.8,3.17
60.8,3.17
61,3.17
61.2,3.17
61.2,3.17
61.3,3.17
61.4,3.17
61.5,3.18
61.6,3.18
61.8,3.18
61.9,3.18
61.9,3.18
62.1,3.18
62.1,3.19
62.2,3.19
62.3,3.19
62.4,3.19
62.4,3.19
62.5,3.19
62.6,3.19
62.7,3.2
62.7,3.2
62.9,3.2
62.9,3.2
63.1,3.2
63.2,3.2
63.3,3.2
63.5,3.2
63.5,3.2
63.6,3.2
63.7,3.2
63.7,3.2
63.8,3.21
63.8,3.21
63.9,3.21
64,3.21
64.1,3.21
64.2,3.21
64.4,3.21
64.4,3.22
64.5,3.22
64.6,3.22
64.6,3.22
64.7,3.22
64.8,3.22
64.9,3.22
65,3.22
65.1,3.22
65.2,3.22
65.3,3.22
65.4,3.22
65.5,3.23
65.6,3.23
65.7,3.23
65.8,3.23
65.8,3.23
66,3.23
66.1,3.23
66.1,3.23
66.2,3.24
66.3,3.24
66.3,3.24
66.4,3.24
66.5,3.24
66.6,3.24
66.7,3.24
66.9,3.24
67,3.24
67.1,3.24
67.2,3.24
67.2,3.24
67.3,3.25
67.3,3.25
67.5,3.25
67.6,3.25
67.6,3.25
67.8,3.25
67.8,3.25
67.9,3.25
68,3.25
68.1,3.26
68.2,3.26
68.3,3.26
68.3,3.26
68.4,3.26
68.5,3.26
68.5,3.26
68.6,3.26
68.7,3.27
68.8,3.27
68.9,3.27
68.9,3.27
68.9,3.27
68.9,3.27
69,3.27
69.2,3.27
69.3,3.27
69.4,3.27
69.5,3.27
69.6,3.27
69.6,3.28
69.7,3.28
69.7,3.28
69.8,3.28
69.8,3.28
69.9,3.28
70,3.28
70.1,3.28
70.2,3.28
70.2,3.29
70.4,3.29
70.5,3.29
70.5,3.29
70.7,3.29
70.7,3.29
70.8,3.29
70.9,3.29
70.9,3.29
71,3.29
71,3.29
71.1,3.29
71.1,3.29
71.3,3.3
71.4,3.3
71.5,3.3
71.5,3.3
71.6,3.3
71.7,3.3
71.7,3.3
71.8,3.3
71.9,3.3
71.9,3.3
71.9,3.31
72,3.31
72,3.31
72.2,3.31
72.3,3.31
72.4,3.31
72.5,3.31
72.7,3.31
72.7,3.31
72.7,3.31
72.8,3.31
72.8,3.31
72.8,3.31
72.9,3.31
72.9,3.31
73,3.32
73.1,3.32
73.1,3.32
73.2,3.32
73.3,3.32
73.5,3.32
73.6,3.32
73.6,3.32
73.7,3.32
73.7,3.32
73.7,3.32
73.8,3.33
73.9,3.33
74,3.33
74,3.33
74.1,3.33
74.1,3.33
74.2,3.33
74.4,3.33
74.4,3.33
74.5,3.33
74.6,3.33
74.7,3.34
74.7,3.34
74.8,3.34
74.8,3.34
74.9,3.34
74.9,3.34
75,3.34
75,3.34
75.1,3.34
75.2,3.34
75.2,3.34
75.2,3.34
75.2,3.34
75.3,3.34
75.3,3.34
75.5,3.34
75.5,3.35
75.6,3.35
75.7,3.35
75.7,3.35
75.8,3.35
75.8,3.35
75.9,3.35
76,3.35
76.1,3.35
76.2,3.35
76.2,3.35
76.3,3.35
76.3,3.36
76.4,3.36
76.4,3.36
76.5,3.36
76.5,3.36
76.6,3.36
76.7,3.36
76.7,3.36
76.8,3.36
76.9,3.36
76.9,3.36
76.9,3.36
77,3.36
77.1,3.36
77.1,3.36
77.2,3.36
77.3,3.37
77.4,3.37
77.4,3.37
77.5,3.37
77.5,3.37
77.5,3.37
77.7,3.37
77.7,3.37
77.8,3.37
77.8,3.37
77.9,3.37
77.9,3.38
78,3.38
78.1,3.38
78.1,3.38
78.2,3.38
78.2,3.38
78.3,3.38
78.4,3.38
78.5,3.38
78.5,3.38
78.5,3.38
78.6,3.38
78.7,3.38
78.8,3.38
78.9,3.38
78.9,3.38
78.9,3.38
79,3.39
79,3.39
79,3.39
79.1,3.39
79.1,3.39
79.2,3.39
79.2,3.39
79.3,3.39
79.4,3.39
79.5,3.39
79.5,3.39
79.6,3.4
79.6,3.4
79.6,3.4
79.7,3.4
79.8,3.4
79.9,3.4
79.9,3.4
80,3.4
80.1,3.4
80.1,3.4
80.2,3.4
80.2,3.4
80.2,3.4
80.4,3.4
80.3,3.4
80.5,3.4
80.6,3.4
80.7,3.4
80.7,3.41
80.7,3.41
80.8,3.41
80.8,3.41
80.9,3.41
81,3.41
81,3.41
81,3.41
81.1,3.41
81.1,3.41
81.2,3.41
81.2,3.41
81.4,3.42
81.4,3.42
81.6,3.42
81.6,3.42
81.6,3.42
81.6,3.42
81.6,3.42
81.7,3.42
81.8,3.42
81.9,3.42
81.9,3.42
82,3.42
82,3.42
82.1,3.42
82.1,3.42
82.2,3.42
82.2,3.42
82.3,3.42
82.3,3.43
82.4,3.43
82.4,3.43
82.5,3.43
82.6,3.43
82.6,3.43
82.6,3.43
82.7,3.43
82.7,3.43
82.8,3.43
82.9,3.43
82.9,3.43
82.9,3.44
82.9,3.44
83,3.44
83,3.44
83.1,3.44
83.2,3.44
83.2,3.44
83.4,3.44
83.4,3.44
83.5,3.44
83.5,3.44
83.5,3.44
83.6,3.44
83.6,3.44
83.7,3.44
83.7,3.44
83.8,3.44
83.9,3.44
83.9,3.45
84,3.45
84,3.45
84,3.45
84,3.45
84.1,3.45
84.2,3.45
84.2,3.45
84.3,3.45
84.3,3.45
84.5,3.45
84.5,3.45
84.6,3.45
84.6,3.46
84.6,3.46
84.6,3.46
84.7,3.46
84.7,3.46
84.8,3.46
84.9,3.46
84.9,3.46
85,3.46
85,3.46
85.2,3.46
85.1,3.46
85.2,3.46
85.3,3.47
85.3,3.47
85.4,3.47
85.4,3.47
85.5,3.47
85.5,3.47
85.6,3.47
85.6,3.47
85.6,3.47
85.7,3.47
85.7,3.47
85.7,3.47
85.8,3.47
85.8,3.47
85.9,3.47
85.9,3.47
85.9,3.47
86,3.47
86,3.48
86.2,3.48
86.2,3.48
86.2,3.48
86.3,3.48
86.3,3.48
86.4,3.48
86.5,3.48
86.5,3.48
86.6,3.48
86.5,3.48
86.6,3.48
86.6,3.48
86.7,3.48
86.8,3.49
86.8,3.49
86.9,3.49
86.9,3.49
86.9,3.49
87,3.49
87.1,3.49
87.1,3.49
87.2,3.49
87.3,3.49
87.3,3.49
87.3,3.49
87.4,3.49
87.4,3.49
87.5,3.49
87.6,3.49
87.6,3.49
87.6,3.49
87.6,3.49
87.8,3.5
87.8,3.5
87.9,3.5
87.9,3.5
87.9,3.5
87.9,3.5
87.9,3.5
87.9,3.5
88,3.5
88,3.5
88.1,3.5
88.2,3.5
88.3,3.5
88.3,3.5
88.4,3.51
88.4,3.51
88.5,3.51
88.5,3.51
88.6,3.51
88.7,3.51
88.8,3.51
88.7,3.51
88.8,3.51
88.8,3.51
88.8,3.51
88.9,3.51
88.9,3.52
89,3.52
89.1,3.52
89.1,3.52
89.2,3.52
89.2,3.52
89.3,3.52
89.3,3.52
89.4,3.52
89.4,3.52
89.4,3.52
89.4,3.52
89.4,3.52
89.5,3.52
89.6,3.52
89.7,3.52
89.8,3.52
89.7,3.52
89.8,3.52
89.8,3.53
89.9,3.53
89.9,3.53
89.9,3.53
90,3.53
90,3.53
90.1,3.53
90.2,3.53
90.2,3.53
90.3,3.53
90.3,3.53
90.3,3.53
90.4,3.53
90.4,3.53
90.5,3.54
90.5,3.54
90.6,3.54
90.7,3.54
90.7,3.54
90.8,3.54
90.8,3.54
90.9,3.54
91,3.54
90.9,3.54
91,3.54
91,3.54
91.1,3.54
91.1,3.54
91.1,3.54
91.2,3.54
91.2,3.54
91.3,3.54
91.3,3.54
91.4,3.55
91.4,3.55
91.3,3.55
91.4,3.55
91.5,3.55
91.6,3.55
91.7,3.55
91.8,3.55
91.8,3.55
91.9,3.55
91.9,3.55
91.9,3.55
91.9,3.55
91.9,3.55
91.9,3.56
92,3.56
92.1,3.56
92.2,3.56
92.2,3.56
92.2,3.56
92.3,3.56
92.3,3.56
92.3,3.56
92.3,3.56
92.4,3.56
92.4,3.56
92.5,3.56
92.6,3.56
92.6,3.56
92.5,3.56
92.6,3.56
92.6,3.56
92.7,3.56
92.8,3.56
92.8,3.57
93,3.57
93,3.57
93.1,3.57
93,3.57
93.1,3.57
93.1,3.57
93.1,3.57
93.2,3.57
93.3,3.57
93.3,3.57
93.4,3.57
93.5,3.57
93.5,3.57
93.5,3.58
93.6,3.58
93.6,3.58
93.5,3.58
93.7,3.58
93.7,3.58
93.6,3.58
93.8,3.58
93.9,3.58
93.9,3.58
93.8,3.58
93.9,3.58
93.9,3.58
94,3.58
94.1,3.58
94.1,3.58
94.1,3.58
94.2,3.58
94.2,3.58
94.3,3.58
94.4,3.58
94.4,3.59
94.4,3.59
94.5,3.59
94.5,3.59
94.5,3.59
94.6,3.59
94.6,3.59
94.6,3.59
94.7,3.59
94.7,3.59
94.7,3.59
94.7,3.59
94.8,3.59
94.8,3.59
94.7,3.59
94.9,3.6
94.9,3.6
94.9,3.6
95,3.6
95.2,3.6
95.2,3.6
95.2,3.6
95.3,3.6
95.3,3.6
95.3,3.6
95.4,3.6
95.4,3.6
95.4,3.6
95.4,3.6
95.4,3.6
95.4,3.61
95.4,3.61
95.4,3.61
95.5,3.61
95.4,3.61
95.4,3.61
95.4,3.61
95.5,3.61
95.5,3.61
95.6,3.61
95.7,3.61
95.7,3.61
95.7,3.61
95.7,3.61
95.8,3.61
95.8,3.61
95.8,3.61
95.9,3.61
95.9,3.61
95.9,3.61
95.8,3.61
95.8,3.61
95.9,3.61
95.8,3.61
95.8,3.61
95.8,3.61
95.9,3.61
95.9,3.61
96,3.61
96.1,3.61
96.2,3.61
96.2,3.61
96.2,3.61
96.1,3.61
96.3,3.61
96.2,3.61
96.3,3.61
96.5,3.61
96.5,3.61
96.6,3.61
96.6,3.61
96.7,3.62
96.7,3.62
96.7,3.62
96.8,3.62
96.8,3.62
96.9,3.62
96.9,3.62
96.9,3.62
96.8,3.62
96.8,3.62
97,3.62
97,3.62
97,3.62
97.1,3.62
97.1,3.63
97.3,3.63
97.3,3.63
97.4,3.63
97.4,3.63
97.4,3.63
97.5,3.63
97.5,3.63
97.6,3.63
97.6,3.63
97.6,3.63
97.6,3.63
97.8,3.63
97.8,3.63
97.8,3.63
97.9,3.63
98,3.63
97.9,3.63
98,3.63
98,3.63
98.1,3.63
98.1,3.63
98.2,3.63
98.3,3.64
98.3,3.64
98.4,3.64
98.3,3.64
98.3,3.64
98.4,3.64
98.4,3.64
98.5,3.64
98.5,3.64
98.6,3.64
98.6,3.64
98.6,3.64
98.8,3.64
98.8,3.64
98.8,3.64
98.8,3.64
98.8,3.65
98.8,3.65
98.9,3.65
99,3.65
99,3.65
99.1,3.65
99.2,3.65
99.2,3.65
99.3,3.65
99.3,3.65
99.3,3.65
99.3,3.65
99.3,3.65
99.4,3.65
99.4,3.65
99.5,3.65
99.6,3.65
99.5,3.65
99.5,3.65
99.6,3.65
99.6,3.65
99.7,3.65
99.8,3.65
99.9,3.65
99.9,3.66
100,3.66
100,3.66
99.9,3.66
100.1,3.66
100.1,3.66
100.1,3.66
100.2,3.66
100.3,3.66
100.3,3.66
100.3,3.66
100.4,3.66
100.5,3.66
100.4,3.66
100.5,3.66
100.5,3.66
100.5,3.67
100.6,3.67
100.6,3.67
100.7,3.67
100.7,3.67
100.8,3.67
100.8,3.67
100.9,3.67
101,3.67
100.9,3.67
101,3.67
101,3.67
101,3.67
101.1,3.67
101.1,3.67
101.1,3.67
101.2,3.67
101.2,3.67
101.2,3.67
101.2,3.67
101.4,3.67
101.4,3.67
101.4,3.67
101.5,3.67
101.5,3.67
101.5,3.67
101.6,3.68
101.6,3.68
101.6,3.68
101.6,3.68
101.8,3.68
101.8,3.68
101.8,3.68
101.8,3.68
101.8,3.68
101.9,3.68
102,3.68
102.2,3.68
102.2,3.68
102.1,3.68
102.1,3.68
102.1,3.68
102.1,3.68
102.2,3.68
102.2,3.69
102.3,3.69
102.4,3.69
102.4,3.69
102.5,3.69
102.5,3.69
102.6,3.69
102.6,3.69
102.7,3.69
102.7,3.69
102.7,3.69
102.8,3.69
102.8,3.69
102.9,3.69
102.9,3.69
102.9,3.69
103,3.69
103,3.69
103.1,3.69
103.1,3.69
103.2,3.69
103.2,3.69
103.2,3.69
103.2,3.69
103.2,3.69
103.3,3.69
103.4,3.69
103.4,3.69
103.4,3.7
103.5,3.7
103.5,3.7
103.6,3.7
103.6,3.7
103.6,3.7
103.6,3.7
103.7,3.7
103.7,3.7
103.7,3.7
103.8,3.7
103.8,3.7
103.8,3.7
103.8,3.7
103.9,3.7
104,3.7
104,3.7
104.2,3.7
104.1,3.7
104.1,3.71
104.2,3.71
104.2,3.71
104.2,3.71
104.2,3.71
104.3,3.71
104.3,3.71
104.3,3.71
104.4,3.71
104.5,3.71
104.5,3.71
104.5,3.71
104.6,3.71
104.5,3.71
104.5,3.71
104.6,3.71
104.7,3.71
104.8,3.71
104.8,3.71
104.8,3.71
104.8,3.71
104.9,3.71
104.9,3.71
105,3.71
105,3.71
105.1,3.71
105.1,3.71
105.2,3.71
105.2,3.71
105.2,3.71
105.3,3.71
105.2,3.72
105.3,3.72
105.4,3.72
105.4,3.72
105.4,3.72
105.4,3.72
105.5,3.72
105.4,3.72
105.4,3.72
105.6,3.72
105.6,3.72
105.8,3.72
105.8,3.72
105.8,3.72
105.9,3.72
105.8,3.72
105.9,3.72
105.9,3.72
105.9,3.72
106,3.72
106,3.72
106.1,3.72
106.1,3.73
106.1,3.73
106.2,3.73
106.2,3.73
106.1,3.73
106.2,3.73
106.2,3.73
106.2,3.73
106.3,3.73
106.4,3.73
106.4,3.73
106.5,3.73
106.4,3.73
106.4,3.73
106.5,3.73
106.5,3.73
106.6,3.73
106.7,3.73
106.8,3.73
106.8,3.73
106.8,3.73
106.8,3.73
106.8,3.74
106.8,3.74
106.8,3.74
106.8,3.74
107,3.74
107,3.74
107,3.74
107.1,3.74
107.1,3.74
107.2,3.74
107.1,3.74
107.3,3.74
107.2,3.74
107.2,3.74
107.3,3.74
107.3,3.74
107.4,3.74
107.4,3.74
107.5,3.74
107.5,3.74
107.6,3.74
107.6,3.74
107.6,3.74
107.7,3.74
107.7,3.74
107.7,3.74
107.7,3.74
107.6,3.74
107.6,3.74
107.8,3.74
107.9,3.74
107.9,3.74
107.9,3.74
107.9,3.74
107.9,3.75
107.9,3.75
108,3.75
108.1,3.75
108.1,3.75
108.1,3.75
108.2,3.75
108.3,3.75
108.2,3.75
108.4,3.75
108.3,3.75
108.4,3.75
108.5,3.75
108.5,3.75
108.5,3.75
108.5,3.75
108.6,3.75
108.6,3.75
108.6,3.75
108.6,3.75
108.6,3.75
108.7,3.75
108.8,3.75
108.9,3.75
108.9,3.76
108.9,3.76
108.9,3.76
108.9,3.76
109,3.76
109.1,3.76
109,3.76
109.1,3.76
109.1,3.76
109.1,3.76
109.1,3.76
109.2,3.76
109.2,3.76
109.2,3.76
109.2,3.76
109.3,3.76
109.4,3.76
109.5,3.76
109.5,3.76
109.5,3.76
109.5,3.76
109.5,3.76
109.5,3.76
109.5,3.76
109.6,3.76
109.7,3.76
109.7,3.76
109.8,3.76
109.8,3.76
109.8,3.76
109.9,3.76
109.9,3.76
109.9,3.76
109.9,3.76
110,3.76
110,3.76
110,3.77
110.1,3.77
110.1,3.77
110.2,3.77
110.2,3.77
110.3,3.77
110.3,3.77
110.3,3.77
110.3,3.77
110.2,3.77
110.4,3.77
110.4,3.77
110.4,3.77
110.5,3.77
110.5,3.77
110.5,3.77
110.6,3.77
110.6,3.77
110.7,3.77
110.7,3.77
110.8,3.77
110.8,3.77
110.8,3.78
110.8,3.78
110.8,3.78
110.9,3.78
110.9,3.78
110.9,3.78
110.9,3.78
110.9,3.78
111,3.78
111,3.78
111.1,3.78
111.1,3.78
111.2,3.78
111.2,3.78
111.1,3.78
111.2,3.78
111.2,3.78
111.3,3.78
111.4,3.78
111.3,3.78
111.4,3.78
111.5,3.78
111.5,3.78
111.6,3.79
111.6,3.79
111.7,3.79
111.7,3.79
111.7,3.79
111.7,3.79
111.7,3.79
111.7,3.79
111.8,3.79
111.9,3.79
111.9,3.79
111.9,3.79
112,3.79
111.9,3.79
111.9,3.79
111.9,3.79
112,3.79
112,3.79
112.1,3.79
112.2,3.79
112.1,3.79
112.1,3.79
112.3,3.79
112.3,3.79
112.3,3.79
112.4,3.79
112.5,3.79
112.5,3.79
112.5,3.79
112.6,3.79
112.6,3.79
112.7,3.79
112.6,3.79
112.6,3.79
112.7,3.79
112.7,3.79
112.8,3.8
112.8,3.8
112.8,3.8
112.7,3.8
112.8,3.8
112.8,3.8
112.9,3.8
112.9,3.8
113,3.8
112.9,3.8
113,3.8
113,3.8
113.1,3.8
113.2,3.8
113.2,3.8
