strain,load
0.00824126980181528,-0.644787765916504
0.373491917016986,1.27417455016297
0.518131173314194,1.63969118179719
0.725593540932411,2.41641402401984
0.883381820529365,3.55865349787666
1.08938318555872,4.70089297173348
1.41810876805238,7.35088855108134
1.75706136866805,10.7776069726519
2.08578695116171,15.7120814997134
2.37652646634498,21.0120726584091
2.66872698411712,27.0887866593274
2.96092750188926,33.9422235024684
3.22829097565076,40.4301437139752
3.51903049083404,46.8723743465278
3.82291902931706,52.9490883474462
4.12680756780008,58.6602857167303
4.44238412699399,63.1835540332034
4.57533536258032,64.7369997176487
4.7579606861879,63.1835540332034
4.95227403050637,64.3257935070602
5.26785058970028,63.1835540332034
5.40226282787546,62.452520769935
5.56005110747242,60.5335584538555
5.66962630163697,58.6602857167303
5.77920149580152,56.3758067690166
5.90046471067695,53.3146049790803
6.04510396697416,49.1568532942415
6.13130311971694,47.6490971887504
6.27594237601415,42.6689330827346
6.3373044847463,40.4301437139752
6.45856769962174,36.2267024501821
6.53161782906477,32.7999840286116
6.66603006723995,25.9922367644249
6.75076821739387,22.9310349744886
6.82381834683691,16.8543209735702
6.90855649699083,13.4276025519997
7.02981971186626,7.71640518271554
7.11455786202018,5.06640960336768
7.27234614161714,3.19313686624247
7.3702333150708,2.41641402401984
7.55139763608953,1.63969118179719
7.90496026259381,1.63969118179719
8.00138643345862,1.27417455016297
