strain,load
0.0240663376278198,0.57516721877542
0.0404645749669375,1.0365929859438
0.079969419465721,2.14401482714798
0.11257955053783,3.28219838616337
0.134381752454612,3.95895617801037
0.167178227132847,5.31247176170435
0.188980429049628,6.4198936029085
0.220286154878853,7.9887412112811
0.242088356795635,9.58835053746489
0.272089677381975,11.372530170516
0.292587474055872,12.72604575421
0.325197605127981,15.1869831791082
0.372901568296324,19.4628619548687
0.419301126221782,24.4154985224762
0.507814339131792,35.6742872413853
0.547319183630575,41.734345650197
0.589619182221254,48.2558298261771
0.626515216234269,54.1005562103102
0.649621823393935,58.1611029613921
0.670119620067832,61.9755559699843
0.704034156382825,67.6049503294388
0.725836358299607,71.4194033380309
0.735526225818176,73.4496767135719
0.759937238220726,77.6947937715212
0.772235916225065,79.7250671470622
0.785838999472287,82.2167662897715
0.796833272233741,84.2162779475013
0.807641201389069,86.0312192983637
0.821244284636292,88.2768246985832
0.830934152154861,90.0917660494456
0.841742081310189,91.6606136578182
0.854040759314527,93.6601253155479
0.864848688469855,95.4750666664103
0.874538555988424,96.5824885076145
0.907148687060533,101.319793050543
0.939945161738769,103.350066426084
0.949448685651212,102.457976609559
0.95615705547176,99.0741876503239
0.957647804320771,96.8285822501043
0.96174736365555,94.1215510827164
0.967151328233214,90.3070980741242
0.968455733476098,87.8153989314148
0.975350446902773,75.91061413847
0.982058816723321,72.3114931545565
0.983549565572331,69.6044619871685
0.9861583760581,66.9281925375918
0.99174868424189,63.3290715536782
0.994357494727659,60.6220403862903
