strain,load
0.00190867353800741,0.163441955193491
0.0255633501274566,1.018266293279
0.0420840766343735,2.72791496945013
0.0586048031412904,3.58273930753563
0.0794434468034242,6.14721232179227
0.094837760139415,9.10024185336045
0.109293395832967,12.5195392057026
0.129944303966613,18.1147530549898
0.140457493561924,21.9226069246436
0.154913129255476,27.0515529531568
0.171433855762393,33.5015911405295
0.182697987471655,38.1642693482688
0.194149854709404,42.9046588594705
0.217992266827341,56.1932917515275
0.227191307723238,61.3222377800407
0.242773356587716,68.5493890020366
0.251972397483613,73.6783350305499
0.262297851550436,80.1283732179226
0.274688396430624,86.9669679226069
0.285013850497447,92.5621817718941
0.293461949279393,97.6911278004073
0.305852494159581,105.384546843177
0.315051535055478,111.368317209776
0.324438311479862,116.030995417515
0.33682885636005,123.335857942974
0.347154310426873,129.319628309572
0.35635335132277,134.914842158859
0.37099672254481,142.608261201629
0.379257085798268,147.737207230143
0.387517449051727,153.254709775967
0.402911762387718,161.414396639511
0.407041944014447,162.657777494908
0.415302307267905,168.641547861507
0.423562670521364,173.77049389002
0.431823033774822,178.899439918534
0.442336223370133,184.494653767821
0.45153526426603,189.235043279022
0.457730536706124,193.042897148676
0.469182403943873,199.881491853361
0.47838144483977,204.621881364562
0.487768221264154,210.139383910387
0.498093675330977,215.734597759674
0.50522762541351,220.008719450102
0.514614401837894,224.671397657841
0.524939855904717,230.266611507128
0.532261541515737,234.152176680244
0.53939549159827,237.571474032587
0.548782268022654,241.845595723014
0.557981308918551,246.119717413442
0.56624167217201,249.927571283096
0.577693539409759,255.522785132383
0.588018993476582,259.330639002037
0.597405769900967,261.506555498982
0.608669901610228,257.620990325866
0.612800083236957,250.782395621181
0.618056678034613,244.410068737271
0.625190628117145,236.250381873727
0.6304472229148,229.878054989817
0.63457740454153,222.96174898167
0.641711354624062,214.413505600815
