strain,load
0.0336966852295469,0.908657918528803
0.061601834676786,3.55865349787666
0.0737281561643297,5.8431324455903
0.0858544776518733,7.71640518271554
0.0992957014693916,10.4120903410176
0.107769516484784,13.0620859203655
0.12237954237339,16.0775981313475
0.133190961530959,18.7732832896497
0.144148480947415,22.1543121322659
0.153937198292781,24.849997290568
0.166063519780325,28.6422323437727
0.174537334795717,31.6577445547548
0.184326052141083,34.3077401341026
0.195137471298652,38.5111813978957
0.204926188644019,41.5266936088778
0.212231201588322,44.5878953988141
0.221873818674803,48.3801304520188
0.230493733949081,51.0301260313667
0.237652646634498,54.4568444529372
0.249925068380928,58.2490795061419
0.255915178995257,60.944764664444
0.264388994010649,64.3257935070602
0.273008909284927,67.7525119286307
0.282651526371408,71.5447469818354
0.291125341386799,74.2404321401375
0.299745256661078,78.3981838249764
0.306904169346495,81.0481794043243
0.316692886691861,84.4748978258948
0.316692886691861,84.1093811942606
0.315524084620773,84.4748978258948
0.332471714651557,91.3283346690358
0.33977672759586,94.7550530906063
0.350734247012315,98.9128047754452
0.36169176642877,100.420560880936
0.367681877043099,104.624002144729
0.378639396459555,108.0507205663
0.385944409403858,111.47743898787
0.393249422348161,114.127434567218
0.404206941764616,118.696392462646
0.413849558851097,121.346388041993
0.423638276196463,124.361900252975
0.434449695354033,127.423102042912
0.439417104156159,129.296374780037
0.447890919171551,130.849820464482
0.455195932115854,133.134299412196
0.462500945060158,136.926534465401
0.474627266547701,138.799807202526
0.500048711593877,136.515328254812
0.511006231010332,134.276538886053
0.513489935411396,131.215337096116
0.517142441883547,127.423102042912
0.523132552497876,121.346388041993
0.529268763371091,117.919669620423
0.536573776315394,114.127434567218
0.541395084858635,109.558476671791
0.546216393401875,105.400724986952
0.551183802204001,101.562800354793
0.556005110747241,95.8972925644631
0.558488815148305,91.6938513006699
0.559657617219393,87.9016162474653
0.565647727833722,82.9671417204037
0.569300234305874,78.7637004566106
0.572952740778025,74.6059487717717
0.57908895165124,69.6714742447102
0.582741458123392,66.2447558231397
0.587562766666632,61.6757979277124
