strain,load
9.59730468153941E-4,0.144503169418229
0.062266776883719,2.82077261899497
0.0840689788005005,4.63571396985735
0.101771621382503,5.98922955355134
0.1222694180564,8.23483495377092
0.135872501303622,9.80368256214348
0.156183954371393,12.5107137295314
0.168482632375731,14.2948933625826
0.188980429049628,17.0019245299706
0.199788358204956,19.4628619548687
0.221590560121738,22.8466509141037
0.233889238126076,24.6308305471548
0.253082629557089,28.0146195063898
0.263890558712416,29.5834671147623
0.283083950143429,32.7519240493187
0.293891879298756,34.9975294495383
0.311594521880759,38.1352246662834
0.325197605127981,40.380830066503
0.341595842467099,43.5185252832481
0.353894520471437,45.7641306834677
0.371597163053439,49.1479196427026
0.383895841057778,51.3935250429222
0.40159848363978,54.7773140021572
0.412406412795107,56.8075873776981
0.428804650134225,59.9452825944433
0.428804650134225,60.1606146191219
0.441103328138563,61.9755559699843
0.457501565477681,65.328583211408
0.469800243482019,67.358856586949
0.48601213721501,70.5273135215053
0.497006409976464,72.7729189217249
0.513404647315582,75.91061413847
0.525516981713794,78.1562195386896
0.544710373144807,81.2939147554347
0.555518302300134,82.6474303391287
0.570612134396368,84.8930357393483
0.582910812400706,86.9233091148892
0.596513895647929,88.9535824904302
0.607321824803256,90.3070980741242
0.626515216234269,92.3373714496652
0.638627550632481,93.6601253155479
0.650926228636819,95.2597346417317
0.668628871218821,96.5824885076145
0.682231954466044,97.0439142747829
0.698630191805161,94.3368831073949
0.701425345897057,91.4145199153284
0.708133715717605,87.3847348820577
0.7109288698095,84.4623716899911
0.717823583236174,80.1864929142306
0.720432393721943,78.3715515633682
