strain,load
0.488439955106622,149.110764430577
0.488439955106622,151.91887675507
0.486644219977553,154.726989079563
0.484848484848485,157.535101404056
0.483950617283951,160.343213728549
0.482154882154882,163.151326053042
0.481257014590348,165.959438377535
0.479461279461279,168.767550702028
0.476767676767677,170.171606864275
0.474074074074074,167.92511700468
0.467789001122335,166.521060842434
0.461503928170595,164.555382215289
0.457912457912458,162.870514820593
0.453423120089787,161.185647425897
0.448933782267116,159.500780031201
0.445342312008979,157.535101404056
0.440852974186308,155.85023400936
0.436363636363636,153.884555382215
0.4327721661055,151.638065522621
0.42648709315376,150.234009360374
0.423793490460157,148.268330733229
0.418406285072952,147.145085803432
0.414814814814815,144.898595943838
0.410325476992144,142.932917316693
0.405836139169473,141.248049921997
0.402244668911336,139.001560062403
0.398653198653199,137.035881435257
0.392368125701459,135.070202808112
0.387878787878788,133.385335413417
0.384287317620651,131.700468018721
0.37979797979798,130.015600624025
0.377104377104377,127.769110764431
0.371717171717172,126.645865834633
0.367227833894501,124.680187207488
0.363636363636364,122.714508580343
0.360044893378227,120.748829953198
0.355555555555556,118.783151326053
0.351066217732884,116.817472698908
0.347474747474747,114.851794071763
0.342985409652076,113.166926677067
0.338496071829405,111.482059282371
0.334006734006734,109.516380655226
0.330415263748597,107.83151326053
0.32682379349046,105.585023400936
0.322334455667789,103.90015600624
0.318742985409652,102.215288611544
0.315151515151515,100.530421216849
0.310662177328844,98.8455538221529
0.307070707070707,97.1606864274571
0.302581369248036,95.195007800312
0.298092031425365,92.9485179407176
0.294500561167228,90.9828393135726
0.290011223344557,89.2979719188768
0.285521885521886,87.3322932917317
0.281032547699214,85.0858034321373
0.277441077441077,83.1201248049922
0.272053872053872,81.7160686427457
0.269360269360269,79.4695787831513
0.266666666666667,77.5039001560063
0.260381593714927,75.8190327613105
0.25679012345679,73.5725429017161
0.251402918069585,71.8876755070203
0.246015712682379,69.9219968798752
0.241526374859708,67.9563182527301
0.237037037037037,65.990639625585
0.232547699214366,64.02496099844
0.229854096520763,61.7784711388456
0.223569023569024,60.0936037441498
0.219977553310887,58.408736349454
0.215488215488215,56.1622464898596
0.211896745230078,54.4773790951638
0.208305274971942,52.792511700468
0.204713804713805,50.2652106084243
0.198428731762065,48.8611544461778
0.194837261503928,46.6146645865835
0.191245791245791,44.9297971918877
0.185858585858586,43.8065522620905
0.18047138047138,42.1216848673947
0.176879910213244,40.1560062402496
0.172390572390572,38.4711388455538
0.167901234567901,36.786271450858
0.16341189674523,34.820592823713
0.158922558922559,33.4165366614665
0.154433221099888,31.7316692667707
0.150841750841751,30.0468018720749
0.14635241301908,28.6427457098284
0.142760942760943,26.9578783151326
0.138271604938272,25.5538221528861
0.1337822671156,24.1497659906396
0.129292929292929,22.4648985959439
0.125701459034792,20.2184087363495
0.119416386083053,18.5335413416537
0.113131313131313,16.5678627145086
0.106846240179574,15.4446177847114
0.102356902356902,13.4789391575663
0.0960718294051627,12.6365054602184
0.0915824915824916,10.6708268330733
0.0843995510662177,9.82839313572544
0.0799102132435466,7.86271450858036
0.0718294051627385,7.02028081123246
0.0673400673400673,5.61622464898596
0.0601571268237935,5.05460218408737
0.0547699214365881,3.36973478939157
0.0457912457912458,2.80811232449298
0.0368125701459035,2.52730109204367
