strain,load
0.0373491917016986,1.27417455016297
0.0518131173314194,1.63969118179719
0.0725593540932411,2.41641402401984
0.0883381820529365,3.55865349787666
0.108938318555872,4.70089297173348
0.141810876805238,7.35088855108134
0.175706136866805,10.7776069726519
0.208578695116171,15.7120814997134
0.237652646634498,21.0120726584091
0.266872698411712,27.0887866593274
0.296092750188926,33.9422235024684
0.322829097565076,40.4301437139752
0.351903049083404,46.8723743465278
0.382291902931706,52.9490883474462
0.412680756780008,58.6602857167303
0.444238412699399,63.1835540332034
0.457533536258031,64.7369997176487
0.47579606861879,63.1835540332034
0.495227403050637,64.3257935070602
0.526785058970028,63.1835540332034
0.540226282787546,62.452520769935
0.556005110747241,60.5335584538555
0.566962630163697,58.6602857167303
0.577920149580152,56.3758067690166
0.590046471067695,53.3146049790803
0.604510396697416,49.1568532942415
0.613130311971694,47.6490971887504
0.627594237601415,42.6689330827346
0.63373044847463,40.4301437139752
0.645856769962174,36.2267024501821
0.653161782906477,32.7999840286116
0.666603006723995,25.9922367644249
0.675076821739387,22.9310349744886
0.682381834683691,16.8543209735702
0.690855649699083,13.4276025519997
0.702981971186626,7.71640518271554
0.711455786202018,5.06640960336768
0.727234614161714,3.19313686624247
0.73702333150708,2.41641402401984
0.755139763608953,1.63969118179719
0.790496026259381,1.63969118179719
0.800138643345862,1.27417455016297
